================================================================================
LOAN CASHFLOW ANALYSIS: PORT_002
Generated: 2025-09-03 01:37:32
================================================================================
Borrower: Kilo Retail Group
Sector: Retail (Apparel) | Geography: US
Principal: $45,000,000
Rate Type: fixed
Fixed Rate: 7.12%
Credit Rating: BB-
Default Probability: 5.30%
LTV: 70.0% | DSCR: 1.40x
Prepayment Penalty: 1.50%
Seniority: Senior
Collateral: General Assets

PORTFOLIO METRICS:
IRR (base): 7.84%
IRR (adjusted): 6.27%
MOIC: 1.322x

================================================================================
DETAILED CASHFLOW SCHEDULE
========================================================================================================================
        Date |  Outstanding |  BaseRate |   Spread |    AllIn |   Interest |  Principal |  PrepayAmt |  PrepayPen | DefaultLoss |   Recovery |      NetCF
  2026-11-30 | $27,237,052 |    0.071 |    0.000 |    0.071 | $  162,244 | $   467,718 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   365,775
  2026-12-31 | $26,768,938 |    0.071 |    0.000 |    0.071 | $  164,821 | $   468,114 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   368,748
  2027-01-31 | $26,297,991 |    0.071 |    0.000 |    0.071 | $  161,989 | $   470,947 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   368,748
  2027-02-28 | $25,817,359 |    0.071 |    0.000 |    0.071 | $  143,738 | $   480,632 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   360,183
  2027-03-31 | $25,340,822 |    0.071 |    0.000 |    0.071 | $  156,230 | $   476,537 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   368,580
  2027-04-30 | $24,859,205 |    0.071 |    0.000 |    0.071 | $  148,400 | $   481,617 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   365,829
  2027-05-31 | $24,376,926 |    0.071 |    0.000 |    0.071 | $  150,432 | $   482,280 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   368,524
  2027-06-30 | $23,889,609 |    0.071 |    0.000 |    0.071 | $  142,755 | $   487,317 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   365,885
  2027-07-31 | $23,401,518 |    0.071 |    0.000 |    0.071 | $  144,565 | $   488,091 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   368,468
  2027-08-31 | $22,910,473 |    0.071 |    0.000 |    0.071 | $  141,611 | $   491,045 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   368,468
  2027-09-30 | $22,414,456 |    0.071 |    0.000 |    0.071 | $  134,167 | $   496,017 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   365,997
  2027-10-31 | $21,917,495 |    0.071 |    0.000 |    0.071 | $  135,638 | $   496,961 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   368,412
  2027-11-30 | $21,415,606 |    0.071 |    0.000 |    0.071 | $  128,352 | $   501,888 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   366,053
  2027-12-31 | $20,912,657 |    0.071 |    0.000 |    0.071 | $  129,594 | $   502,949 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   368,355
  2028-01-31 | $20,406,665 |    0.071 |    0.000 |    0.071 | $  126,550 | $   505,992 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   368,355
  2028-02-29 | $19,894,016 |    0.071 |    0.000 |    0.071 | $  115,521 | $   512,649 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   363,983
  2028-03-31 | $19,381,974 |    0.071 |    0.000 |    0.071 | $  120,386 | $   512,042 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   368,241
  2028-04-30 | $18,865,123 |    0.071 |    0.000 |    0.071 | $  113,504 | $   516,850 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   366,167
  2028-05-31 | $18,346,912 |    0.071 |    0.000 |    0.071 | $  114,160 | $   518,211 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   368,184
  2028-06-30 | $17,823,943 |    0.071 |    0.000 |    0.071 | $  107,443 | $   522,969 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   366,224
  2028-07-31 | $17,299,489 |    0.071 |    0.000 |    0.071 | $  107,859 | $   524,454 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   368,126
  2028-08-31 | $16,771,861 |    0.071 |    0.000 |    0.071 | $  104,686 | $   527,628 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   368,126
  2028-09-30 | $16,239,553 |    0.071 |    0.000 |    0.071 | $   98,219 | $   532,308 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   366,339
  2028-10-31 | $15,705,569 |    0.071 |    0.000 |    0.071 | $   98,272 | $   533,984 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   368,068
  2028-11-30 | $15,166,959 |    0.071 |    0.000 |    0.071 | $   91,974 | $   538,610 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   366,397
  2028-12-31 | $14,626,543 |    0.071 |    0.000 |    0.071 | $   91,781 | $   540,417 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   368,010
  2029-01-31 | $14,082,856 |    0.071 |    0.000 |    0.071 | $   88,511 | $   543,687 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   368,010
  2029-02-28 | $13,532,116 |    0.071 |    0.000 |    0.071 | $   76,973 | $   550,740 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   363,526
  2029-03-31 | $12,981,982 |    0.071 |    0.000 |    0.071 | $   81,888 | $   550,134 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   367,834
  2029-04-30 | $12,427,364 |    0.071 |    0.000 |    0.071 | $   76,025 | $   554,618 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   366,455
  2029-05-31 | $11,870,604 |    0.071 |    0.000 |    0.071 | $   75,203 | $   556,760 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   367,776
  2029-06-30 | $11,309,419 |    0.071 |    0.000 |    0.071 | $   69,516 | $   561,185 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   366,513
  2029-07-31 | $10,745,953 |    0.071 |    0.000 |    0.071 | $   68,437 | $   563,467 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   367,717
  2029-08-31 | $10,179,076 |    0.071 |    0.000 |    0.071 | $   65,028 | $   566,876 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   367,717
  2029-09-30 | $ 9,607,868 |    0.071 |    0.000 |    0.071 | $   59,610 | $   571,209 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   366,631
  2029-10-31 | $ 9,034,164 |    0.071 |    0.000 |    0.071 | $   58,141 | $   573,704 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   367,657
  2029-11-30 | $ 8,456,191 |    0.071 |    0.000 |    0.071 | $   52,906 | $   577,973 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   366,691
  2029-12-31 | $ 7,875,577 |    0.071 |    0.000 |    0.071 | $   51,172 | $   580,614 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   367,598
  2030-01-31 | $ 7,291,450 |    0.071 |    0.000 |    0.071 | $   47,658 | $   584,127 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   367,598
  2030-02-28 | $ 6,701,879 |    0.071 |    0.000 |    0.071 | $   39,853 | $   589,570 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   365,236
  2030-03-31 | $ 6,110,830 |    0.071 |    0.000 |    0.071 | $   40,556 | $   591,050 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   367,418
  2030-04-30 | $ 5,515,678 |    0.071 |    0.000 |    0.071 | $   35,786 | $   595,152 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   366,750
  2030-05-31 | $ 4,917,510 |    0.071 |    0.000 |    0.071 | $   33,377 | $   598,168 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   367,358
  2030-06-30 | $ 4,315,310 |    0.071 |    0.000 |    0.071 | $   28,798 | $   602,200 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   366,810
  2030-07-31 | $ 3,709,939 |    0.071 |    0.000 |    0.071 | $   26,114 | $   605,371 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   367,297
  2030-08-31 | $ 3,100,904 |    0.071 |    0.000 |    0.071 | $   22,450 | $   609,035 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   367,297
  2030-09-30 | $ 2,487,945 |    0.071 |    0.000 |    0.071 | $   18,159 | $   612,959 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   366,931
  2030-10-31 | $ 1,871,576 |    0.071 |    0.000 |    0.071 | $   15,055 | $   616,369 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   367,237
  2030-11-30 | $ 1,251,356 |    0.071 |    0.000 |    0.071 | $   10,960 | $   620,219 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   366,992
  2030-12-31 | $   627,566 |    0.071 |    0.000 |    0.071 | $    7,572 | $   623,791 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   367,176
  2031-01-31 | $         0 |    0.071 |    0.000 |    0.071 | $    3,798 | $   627,566 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   367,176
========================================================================================================================
Scenario: BASE - Base case scenario with current market rates
========================================================================================================================
