================================================================================
LOAN CASHFLOW ANALYSIS: DEAL_002
Generated: 2025-09-03 01:37:30
================================================================================
Borrower: Charlie Energy Partners LP
Sector: Energy (Midstream) | Geography: US
Principal: $750,000,000
Rate Type: fixed
Fixed Rate: 7.25%
Credit Rating: BB-
Default Probability: 4.00%
LTV: 69.0% | DSCR: 1.54x
Prepayment Penalty: 2.00%
Seniority: Senior
Collateral: Oil&Gas Assets

PORTFOLIO METRICS:
IRR (base): 7.98%
IRR (adjusted): 6.38%
MOIC: 1.364x

================================================================================
DETAILED CASHFLOW SCHEDULE
========================================================================================================================
        Date |  Outstanding |  BaseRate |   Spread |    AllIn |   Interest |  Principal |  PrepayAmt |  PrepayPen | DefaultLoss |   Recovery |      NetCF
  2026-05-31 | $667,123,402 |    0.072 |    0.000 |    0.072 | $4,140,956 | $ 5,378,912 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,457,368
  2026-06-30 | $661,657,961 |    0.072 |    0.000 |    0.072 | $3,975,324 | $ 5,465,441 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,378,265
  2026-07-31 | $656,213,042 |    0.072 |    0.000 |    0.072 | $4,074,182 | $ 5,444,919 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,456,600
  2026-08-31 | $650,734,597 |    0.072 |    0.000 |    0.072 | $4,040,654 | $ 5,478,446 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,456,600
  2026-09-30 | $645,169,967 |    0.072 |    0.000 |    0.072 | $3,877,665 | $ 5,564,630 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,379,795
  2026-10-31 | $639,624,297 |    0.072 |    0.000 |    0.072 | $3,972,656 | $ 5,545,670 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,455,826
  2026-11-30 | $633,992,692 |    0.072 |    0.000 |    0.072 | $3,811,460 | $ 5,631,605 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,380,564
  2026-12-31 | $628,378,975 |    0.072 |    0.000 |    0.072 | $3,903,832 | $ 5,613,717 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,455,049
  2027-01-31 | $622,730,691 |    0.072 |    0.000 |    0.072 | $3,869,265 | $ 5,648,284 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,455,049
  2027-02-28 | $616,894,359 |    0.072 |    0.000 |    0.072 | $3,463,406 | $ 5,836,332 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,237,238
  2027-03-31 | $611,177,723 |    0.072 |    0.000 |    0.072 | $3,798,548 | $ 5,716,637 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,452,685
  2027-04-30 | $605,375,850 |    0.072 |    0.000 |    0.072 | $3,641,949 | $ 5,801,873 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,381,322
  2027-05-31 | $599,589,074 |    0.072 |    0.000 |    0.072 | $3,727,623 | $ 5,786,776 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,451,898
  2027-06-30 | $593,717,363 |    0.072 |    0.000 |    0.072 | $3,572,894 | $ 5,871,711 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,382,104
  2027-07-31 | $587,859,590 |    0.072 |    0.000 |    0.072 | $3,655,835 | $ 5,857,773 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,451,108
  2027-08-31 | $581,965,747 |    0.072 |    0.000 |    0.072 | $3,619,766 | $ 5,893,843 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,451,108
  2027-09-30 | $575,987,447 |    0.072 |    0.000 |    0.072 | $3,467,878 | $ 5,978,301 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,383,679
  2027-10-31 | $570,021,296 |    0.072 |    0.000 |    0.072 | $3,546,662 | $ 5,966,150 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,450,313
  2027-11-30 | $563,971,028 |    0.072 |    0.000 |    0.072 | $3,396,702 | $ 6,050,268 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,384,470
  2027-12-31 | $557,931,685 |    0.072 |    0.000 |    0.072 | $3,472,671 | $ 6,039,343 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,449,514
  2028-01-31 | $551,855,155 |    0.072 |    0.000 |    0.072 | $3,435,483 | $ 6,076,530 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,449,514
  2028-02-29 | $545,648,625 |    0.072 |    0.000 |    0.072 | $3,178,837 | $ 6,206,530 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,322,867
  2028-03-31 | $539,498,075 |    0.072 |    0.000 |    0.072 | $3,359,850 | $ 6,150,550 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,447,900
  2028-04-30 | $533,264,331 |    0.072 |    0.000 |    0.072 | $3,214,817 | $ 6,233,743 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,386,061
  2028-05-31 | $527,038,333 |    0.072 |    0.000 |    0.072 | $3,283,593 | $ 6,225,998 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,447,092
  2028-06-30 | $520,729,538 |    0.072 |    0.000 |    0.072 | $3,140,571 | $ 6,308,795 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,386,866
  2028-07-31 | $514,427,168 |    0.072 |    0.000 |    0.072 | $3,206,410 | $ 6,302,370 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,446,280
  2028-08-31 | $508,085,991 |    0.072 |    0.000 |    0.072 | $3,167,603 | $ 6,341,177 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,446,280
  2028-09-30 | $501,662,642 |    0.072 |    0.000 |    0.072 | $3,027,636 | $ 6,423,349 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,388,485
  2028-10-31 | $495,243,685 |    0.072 |    0.000 |    0.072 | $3,089,005 | $ 6,418,958 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,445,463
  2028-11-30 | $488,742,995 |    0.072 |    0.000 |    0.072 | $2,951,110 | $ 6,500,689 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,389,299
  2028-12-31 | $482,245,305 |    0.072 |    0.000 |    0.072 | $3,009,452 | $ 6,497,690 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,444,642
  2029-01-31 | $475,707,606 |    0.072 |    0.000 |    0.072 | $2,969,442 | $ 6,537,700 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,444,642
  2029-02-28 | $469,006,743 |    0.072 |    0.000 |    0.072 | $2,645,716 | $ 6,700,863 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,284,079
  2029-03-31 | $462,390,017 |    0.072 |    0.000 |    0.072 | $2,887,925 | $ 6,616,726 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,442,151
  2029-04-30 | $455,692,749 |    0.072 |    0.000 |    0.072 | $2,755,338 | $ 6,697,268 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,390,106
  2029-05-31 | $448,994,872 |    0.072 |    0.000 |    0.072 | $2,805,944 | $ 6,697,877 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,441,321
  2029-06-30 | $442,216,956 |    0.072 |    0.000 |    0.072 | $2,675,517 | $ 6,777,916 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,390,933
  2029-07-31 | $435,436,935 |    0.072 |    0.000 |    0.072 | $2,722,966 | $ 6,780,021 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,440,487
  2029-08-31 | $428,615,166 |    0.072 |    0.000 |    0.072 | $2,681,218 | $ 6,821,769 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,440,487
  2029-09-30 | $421,714,145 |    0.072 |    0.000 |    0.072 | $2,554,077 | $ 6,901,021 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,392,598
  2029-10-31 | $414,808,716 |    0.072 |    0.000 |    0.072 | $2,596,719 | $ 6,905,429 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,439,648
  2029-11-30 | $407,824,587 |    0.072 |    0.000 |    0.072 | $2,471,805 | $ 6,984,129 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,393,435
  2029-12-31 | $400,834,476 |    0.072 |    0.000 |    0.072 | $2,511,194 | $ 6,990,111 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,438,805
  2030-01-31 | $393,801,323 |    0.072 |    0.000 |    0.072 | $2,468,152 | $ 7,033,153 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,438,805
  2030-02-28 | $386,620,895 |    0.072 |    0.000 |    0.072 | $2,190,183 | $ 7,180,428 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,308,111
  2030-03-31 | $379,502,776 |    0.072 |    0.000 |    0.072 | $2,380,631 | $ 7,118,119 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,436,251
  2030-04-30 | $372,307,430 |    0.072 |    0.000 |    0.072 | $2,261,421 | $ 7,195,345 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,394,266
  2030-05-31 | $365,102,028 |    0.072 |    0.000 |    0.072 | $2,292,496 | $ 7,205,403 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,435,399
  2030-06-30 | $357,820,019 |    0.072 |    0.000 |    0.072 | $2,175,608 | $ 7,282,008 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,395,116
  2030-07-31 | $350,526,265 |    0.072 |    0.000 |    0.072 | $2,203,289 | $ 7,293,754 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,434,543
  2030-08-31 | $343,187,600 |    0.072 |    0.000 |    0.072 | $2,158,377 | $ 7,338,665 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,434,543
  2030-09-30 | $335,773,296 |    0.072 |    0.000 |    0.072 | $2,045,022 | $ 7,414,304 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,396,826
  2030-10-31 | $328,344,650 |    0.072 |    0.000 |    0.072 | $2,067,536 | $ 7,428,646 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,433,682
  2030-11-30 | $320,841,038 |    0.072 |    0.000 |    0.072 | $1,956,574 | $ 7,503,612 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,397,686
  2030-12-31 | $313,321,311 |    0.072 |    0.000 |    0.072 | $1,975,590 | $ 7,519,727 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,432,817
  2031-01-31 | $305,755,281 |    0.072 |    0.000 |    0.072 | $1,929,287 | $ 7,566,030 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,432,817
  2031-02-28 | $298,060,458 |    0.072 |    0.000 |    0.072 | $1,700,502 | $ 7,694,823 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,332,825
  2031-03-31 | $290,403,076 |    0.072 |    0.000 |    0.072 | $1,835,317 | $ 7,657,381 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,430,199
  2031-04-30 | $282,672,518 |    0.072 |    0.000 |    0.072 | $1,730,484 | $ 7,730,558 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,398,542
  2031-05-31 | $274,921,259 |    0.072 |    0.000 |    0.072 | $1,740,566 | $ 7,751,259 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,429,325
  2031-06-30 | $267,097,573 |    0.072 |    0.000 |    0.072 | $1,638,229 | $ 7,823,686 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,399,415
  2031-07-31 | $259,251,288 |    0.072 |    0.000 |    0.072 | $1,644,662 | $ 7,846,285 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,428,447
  2031-08-31 | $251,356,690 |    0.072 |    0.000 |    0.072 | $1,596,349 | $ 7,894,599 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,428,447
  2031-09-30 | $243,390,829 |    0.072 |    0.000 |    0.072 | $1,497,810 | $ 7,965,860 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,401,171
  2031-10-31 | $235,399,452 |    0.072 |    0.000 |    0.072 | $1,498,687 | $ 7,991,377 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,427,564
  2031-11-30 | $227,337,622 |    0.072 |    0.000 |    0.072 | $1,402,723 | $ 8,061,831 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,402,053
  2031-12-31 | $219,248,284 |    0.072 |    0.000 |    0.072 | $1,399,839 | $ 8,089,338 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,426,677
  2032-01-31 | $211,109,135 |    0.072 |    0.000 |    0.072 | $1,350,029 | $ 8,139,148 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,426,677
  2032-02-29 | $202,881,670 |    0.072 |    0.000 |    0.072 | $1,216,046 | $ 8,227,466 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,381,012
  2032-03-31 | $194,643,529 |    0.072 |    0.000 |    0.072 | $1,249,251 | $ 8,238,140 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,424,891
  2032-04-30 | $186,337,063 |    0.072 |    0.000 |    0.072 | $1,159,862 | $ 8,306,466 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,403,829
  2032-05-31 | $177,997,945 |    0.072 |    0.000 |    0.072 | $1,147,377 | $ 8,339,118 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,423,995
  2032-06-30 | $169,591,393 |    0.072 |    0.000 |    0.072 | $1,060,673 | $ 8,406,552 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,404,724
  2032-07-31 | $161,150,063 |    0.072 |    0.000 |    0.072 | $1,044,265 | $ 8,441,330 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,423,095
  2032-08-31 | $152,656,755 |    0.072 |    0.000 |    0.072 | $  992,287 | $ 8,493,308 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,423,095
  2032-09-30 | $144,097,395 |    0.072 |    0.000 |    0.072 | $  909,667 | $ 8,559,359 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,406,526
  2032-10-31 | $135,499,990 |    0.072 |    0.000 |    0.072 | $  887,285 | $ 8,597,405 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,422,190
  2032-11-30 | $126,837,490 |    0.072 |    0.000 |    0.072 | $  807,431 | $ 8,662,500 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,407,432
  2032-12-31 | $118,134,715 |    0.072 |    0.000 |    0.072 | $  781,006 | $ 8,702,775 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,421,281
  2033-01-31 | $109,378,353 |    0.072 |    0.000 |    0.072 | $  727,419 | $ 8,756,362 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,421,281
  2033-02-28 | $100,538,955 |    0.072 |    0.000 |    0.072 | $  608,323 | $ 8,839,398 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,385,221
  2033-03-31 | $91,676,991 |    0.072 |    0.000 |    0.072 | $  619,072 | $ 8,861,963 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,418,535
  2033-04-30 | $82,752,447 |    0.072 |    0.000 |    0.072 | $  546,294 | $ 8,924,544 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,408,339
  2033-05-31 | $73,781,881 |    0.072 |    0.000 |    0.072 | $  509,551 | $ 8,970,566 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,417,617
  2033-06-30 | $64,749,783 |    0.072 |    0.000 |    0.072 | $  439,659 | $ 9,032,098 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,409,258
  2033-07-31 | $55,669,286 |    0.072 |    0.000 |    0.072 | $  398,699 | $ 9,080,496 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,416,695
  2033-08-31 | $46,532,876 |    0.072 |    0.000 |    0.072 | $  342,786 | $ 9,136,410 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,416,695
  2033-09-30 | $37,336,556 |    0.072 |    0.000 |    0.072 | $  277,285 | $ 9,196,320 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,411,105
  2033-10-31 | $28,088,189 |    0.072 |    0.000 |    0.072 | $  229,901 | $ 9,248,367 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,415,768
  2033-11-30 | $18,781,030 |    0.072 |    0.000 |    0.072 | $  167,375 | $ 9,307,159 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,412,034
  2033-12-31 | $ 9,419,337 |    0.072 |    0.000 |    0.072 | $  115,645 | $ 9,361,692 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,414,837
  2034-01-31 | $         0 |    0.072 |    0.000 |    0.072 | $   58,000 | $ 9,419,337 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,414,837
========================================================================================================================
Scenario: BASE - Base case scenario with current market rates
========================================================================================================================
