================================================================================
LOAN CASHFLOW ANALYSIS: PORT_005
Generated: 2025-09-03 01:37:32
================================================================================
Borrower: Titan Mining SA
Sector: Materials | Geography: US
Principal: $75,000,000
Rate Type: fixed
Fixed Rate: 6.25%
Credit Rating: BB-
Default Probability: 3.50%
LTV: 70.0% | DSCR: 1.40x
Prepayment Penalty: 1.50%
Seniority: Senior
Collateral: Unsecured

PORTFOLIO METRICS:
IRR (base): 6.88%
IRR (adjusted): 5.50%
MOIC: 1.334x

================================================================================
DETAILED CASHFLOW SCHEDULE
========================================================================================================================
        Date |  Outstanding |  BaseRate |   Spread |    AllIn |   Interest |  Principal |  PrepayAmt |  PrepayPen | DefaultLoss |   Recovery |      NetCF
  2027-07-31 | $38,375,650 |    0.058 |    0.000 |    0.058 | $  246,401 | $   813,728 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   664,817
  2027-08-31 | $37,557,603 |    0.058 |    0.000 |    0.058 | $  241,264 | $   818,047 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   663,999
  2027-09-30 | $36,732,305 |    0.058 |    0.000 |    0.058 | $  229,665 | $   825,299 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   659,651
  2027-10-31 | $35,905,615 |    0.058 |    0.000 |    0.058 | $  230,889 | $   826,690 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   662,266
  2027-11-30 | $35,071,749 |    0.058 |    0.000 |    0.058 | $  219,518 | $   833,866 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   658,072
  2027-12-31 | $34,236,326 |    0.058 |    0.000 |    0.058 | $  220,405 | $   835,423 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   660,515
  2028-01-31 | $33,396,469 |    0.058 |    0.000 |    0.058 | $  215,130 | $   839,858 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   659,675
  2028-02-29 | $32,546,944 |    0.058 |    0.000 |    0.058 | $  198,386 | $   849,525 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   652,598
  2028-03-31 | $31,698,282 |    0.058 |    0.000 |    0.058 | $  204,465 | $   848,662 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   657,814
  2028-04-30 | $30,842,641 |    0.058 |    0.000 |    0.058 | $  193,676 | $   855,641 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   654,005
  2028-05-31 | $29,985,015 |    0.058 |    0.000 |    0.058 | $  193,705 | $   857,627 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   656,019
  2028-06-30 | $29,120,491 |    0.058 |    0.000 |    0.058 | $  183,153 | $   864,524 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   652,364
  2028-07-31 | $28,253,805 |    0.058 |    0.000 |    0.058 | $  182,832 | $   866,686 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   654,205
  2028-08-31 | $27,382,519 |    0.058 |    0.000 |    0.058 | $  177,360 | $   871,286 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   653,334
  2028-09-30 | $26,504,462 |    0.058 |    0.000 |    0.058 | $  167,168 | $   878,057 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   649,913
  2028-10-31 | $25,623,972 |    0.058 |    0.000 |    0.058 | $  166,315 | $   880,490 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   651,493
  2028-11-30 | $24,736,798 |    0.058 |    0.000 |    0.058 | $  156,367 | $   887,174 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   648,228
  2028-12-31 | $23,847,009 |    0.058 |    0.000 |    0.058 | $  155,155 | $   889,790 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   649,633
  2029-01-31 | $22,952,496 |    0.058 |    0.000 |    0.058 | $  149,538 | $   894,513 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   648,738
  2029-02-28 | $22,047,821 |    0.058 |    0.000 |    0.058 | $  132,094 | $   904,674 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   641,456
  2029-03-31 | $21,144,009 |    0.058 |    0.000 |    0.058 | $  138,179 | $   903,813 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   646,679
  2029-04-30 | $20,233,739 |    0.058 |    0.000 |    0.058 | $  128,850 | $   910,270 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   643,807
  2029-05-31 | $19,320,380 |    0.058 |    0.000 |    0.058 | $  126,726 | $   913,359 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   644,772
  2029-06-30 | $18,400,659 |    0.058 |    0.000 |    0.058 | $  117,649 | $   919,721 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   642,058
  2029-07-31 | $17,477,654 |    0.058 |    0.000 |    0.058 | $  115,152 | $   923,005 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   642,845
  2029-08-31 | $16,549,749 |    0.058 |    0.000 |    0.058 | $  109,325 | $   927,905 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   641,917
  2029-09-30 | $15,615,627 |    0.058 |    0.000 |    0.058 | $  100,631 | $   934,122 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   639,441
  2029-10-31 | $14,677,923 |    0.058 |    0.000 |    0.058 | $   97,569 | $   937,704 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   639,961
  2029-11-30 | $13,734,101 |    0.058 |    0.000 |    0.058 | $   89,134 | $   943,822 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   637,644
  2029-12-31 | $12,786,494 |    0.058 |    0.000 |    0.058 | $   85,690 | $   947,607 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   637,985
  2030-01-31 | $11,833,857 |    0.058 |    0.000 |    0.058 | $   79,707 | $   952,637 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   637,032
  2030-02-28 | $10,873,437 |    0.058 |    0.000 |    0.058 | $   67,611 | $   960,419 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   632,718
  2030-03-31 | $ 9,910,901 |    0.058 |    0.000 |    0.058 | $   67,629 | $   962,536 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   634,853
  2030-04-30 | $ 8,942,506 |    0.058 |    0.000 |    0.058 | $   59,855 | $   968,395 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   632,937
  2030-05-31 | $ 7,969,805 |    0.058 |    0.000 |    0.058 | $   55,439 | $   972,701 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   632,827
  2030-06-30 | $ 6,991,354 |    0.058 |    0.000 |    0.058 | $   47,932 | $   978,452 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   631,071
  2030-07-31 | $ 6,008,382 |    0.058 |    0.000 |    0.058 | $   43,120 | $   982,972 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   630,780
  2030-08-31 | $ 5,020,192 |    0.058 |    0.000 |    0.058 | $   36,914 | $   988,190 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   629,791
  2030-09-30 | $ 4,026,416 |    0.058 |    0.000 |    0.058 | $   29,815 | $   993,776 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   628,278
  2030-10-31 | $ 3,027,791 |    0.058 |    0.000 |    0.058 | $   24,401 | $   998,624 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   627,713
  2030-11-30 | $ 2,023,695 |    0.058 |    0.000 |    0.058 | $   17,577 | $ 1,004,097 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   626,362
  2030-12-31 | $ 1,014,526 |    0.058 |    0.000 |    0.058 | $   11,757 | $ 1,009,169 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   625,613
  2031-01-31 | $         0 |    0.058 |    0.000 |    0.058 | $    5,385 | $ 1,014,526 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   624,599
========================================================================================================================
Scenario: STRESSED - Applied stress: +100bps spread (EBITDA<$200M), -50bps risk-free rates
========================================================================================================================
