================================================================================
LOAN CASHFLOW ANALYSIS: DEAL_002
Generated: 2025-09-03 01:37:30
================================================================================
Borrower: Charlie Energy Partners LP
Sector: Energy (Midstream) | Geography: US
Principal: $750,000,000
Rate Type: fixed
Fixed Rate: 7.25%
Credit Rating: BB-
Default Probability: 4.00%
LTV: 69.0% | DSCR: 1.54x
Prepayment Penalty: 2.00%
Seniority: Senior
Collateral: Oil&Gas Assets

PORTFOLIO METRICS:
IRR (base): 7.98%
IRR (adjusted): 6.38%
MOIC: 1.425x

================================================================================
DETAILED CASHFLOW SCHEDULE
========================================================================================================================
        Date |  Outstanding |  BaseRate |   Spread |    AllIn |   Interest |  Principal |  PrepayAmt |  PrepayPen | DefaultLoss |   Recovery |      NetCF
  2030-06-30 | $357,820,019 |    0.067 |    0.000 |    0.067 | $2,533,428 | $ 7,282,008 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,752,936
  2030-07-31 | $350,526,265 |    0.067 |    0.000 |    0.067 | $2,553,815 | $ 7,293,754 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,785,069
  2030-08-31 | $343,187,600 |    0.067 |    0.000 |    0.067 | $2,501,565 | $ 7,338,665 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,777,731
  2030-09-30 | $335,773,296 |    0.067 |    0.000 |    0.067 | $2,380,795 | $ 7,414,304 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,732,599
  2030-10-31 | $328,344,650 |    0.067 |    0.000 |    0.067 | $2,395,880 | $ 7,428,646 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,762,026
  2030-11-30 | $320,841,038 |    0.067 |    0.000 |    0.067 | $2,277,415 | $ 7,503,612 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,718,527
  2030-12-31 | $313,321,311 |    0.067 |    0.000 |    0.067 | $2,288,911 | $ 7,519,727 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,746,138
  2031-01-31 | $305,755,281 |    0.067 |    0.000 |    0.067 | $2,235,042 | $ 7,566,030 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,738,572
  2031-02-28 | $298,060,458 |    0.067 |    0.000 |    0.067 | $1,998,562 | $ 7,694,823 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,630,885
  2031-03-31 | $290,403,076 |    0.067 |    0.000 |    0.067 | $2,125,721 | $ 7,657,381 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,720,602
  2031-04-30 | $282,672,518 |    0.067 |    0.000 |    0.067 | $2,013,157 | $ 7,730,558 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,681,215
  2031-05-31 | $274,921,259 |    0.067 |    0.000 |    0.067 | $2,015,487 | $ 7,751,259 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,704,246
  2031-06-30 | $267,097,573 |    0.067 |    0.000 |    0.067 | $1,905,327 | $ 7,823,686 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,666,513
  2031-07-31 | $259,251,288 |    0.067 |    0.000 |    0.067 | $1,903,914 | $ 7,846,285 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,687,699
  2031-08-31 | $251,356,690 |    0.067 |    0.000 |    0.067 | $1,847,705 | $ 7,894,599 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,679,804
  2031-09-30 | $243,390,829 |    0.067 |    0.000 |    0.067 | $1,741,201 | $ 7,965,860 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,644,562
  2031-10-31 | $235,399,452 |    0.067 |    0.000 |    0.067 | $1,734,087 | $ 7,991,377 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,662,964
  2031-11-30 | $227,337,622 |    0.067 |    0.000 |    0.067 | $1,630,060 | $ 8,061,831 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,629,391
  2031-12-31 | $219,248,284 |    0.067 |    0.000 |    0.067 | $1,619,087 | $ 8,089,338 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,645,926
  2032-01-31 | $211,109,135 |    0.067 |    0.000 |    0.067 | $1,561,138 | $ 8,139,148 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,637,786
  2032-02-29 | $202,881,670 |    0.067 |    0.000 |    0.067 | $1,418,928 | $ 8,227,466 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,583,894
  2032-03-31 | $194,643,529 |    0.067 |    0.000 |    0.067 | $1,443,894 | $ 8,238,140 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,619,534
  2032-04-30 | $186,337,063 |    0.067 |    0.000 |    0.067 | $1,346,199 | $ 8,306,466 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,590,166
  2032-05-31 | $177,997,945 |    0.067 |    0.000 |    0.067 | $1,325,375 | $ 8,339,118 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,601,993
  2032-06-30 | $169,591,393 |    0.067 |    0.000 |    0.067 | $1,230,264 | $ 8,406,552 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,574,316
  2032-07-31 | $161,150,063 |    0.067 |    0.000 |    0.067 | $1,205,415 | $ 8,441,330 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,584,245
  2032-08-31 | $152,656,755 |    0.067 |    0.000 |    0.067 | $1,144,944 | $ 8,493,308 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,575,752
  2032-09-30 | $144,097,395 |    0.067 |    0.000 |    0.067 | $1,053,764 | $ 8,559,359 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,550,624
  2032-10-31 | $135,499,990 |    0.067 |    0.000 |    0.067 | $1,022,785 | $ 8,597,405 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,557,690
  2032-11-30 | $126,837,490 |    0.067 |    0.000 |    0.067 | $  934,269 | $ 8,662,500 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,534,269
  2032-12-31 | $118,134,715 |    0.067 |    0.000 |    0.067 | $  899,141 | $ 8,702,775 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,539,416
  2033-01-31 | $109,378,353 |    0.067 |    0.000 |    0.067 | $  836,797 | $ 8,756,362 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,530,659
  2033-02-28 | $100,538,955 |    0.067 |    0.000 |    0.067 | $  708,862 | $ 8,839,398 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,485,760
  2033-03-31 | $91,676,991 |    0.067 |    0.000 |    0.067 | $  710,749 | $ 8,861,963 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,510,212
  2033-04-30 | $82,752,447 |    0.067 |    0.000 |    0.067 | $  629,047 | $ 8,924,544 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,491,091
  2033-05-31 | $73,781,881 |    0.067 |    0.000 |    0.067 | $  583,333 | $ 8,970,566 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,491,399
  2033-06-30 | $64,749,783 |    0.067 |    0.000 |    0.067 | $  504,409 | $ 9,032,098 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,474,007
  2033-07-31 | $55,669,286 |    0.067 |    0.000 |    0.067 | $  454,368 | $ 9,080,496 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,472,365
  2033-08-31 | $46,532,876 |    0.067 |    0.000 |    0.067 | $  389,318 | $ 9,136,410 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,463,228
  2033-09-30 | $37,336,556 |    0.067 |    0.000 |    0.067 | $  314,622 | $ 9,196,320 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,448,442
  2033-10-31 | $28,088,189 |    0.067 |    0.000 |    0.067 | $  257,989 | $ 9,248,367 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,443,856
  2033-11-30 | $18,781,030 |    0.067 |    0.000 |    0.067 | $  186,156 | $ 9,307,159 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,430,815
  2033-12-31 | $ 9,419,337 |    0.067 |    0.000 |    0.067 | $  125,064 | $ 9,361,692 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,424,257
  2034-01-31 | $         0 |    0.067 |    0.000 |    0.067 | $   58,000 | $ 9,419,337 | $3,125,000 | $   62,500 | $ 2,500,000 | $1,500,000 | $ 5,414,837
========================================================================================================================
Scenario: STRESSED - Applied stress: +100bps spread (EBITDA<$200M), -50bps risk-free rates
========================================================================================================================
