================================================================================
LOAN CASHFLOW ANALYSIS: PORT_001
Generated: 2025-08-30 01:43:05
================================================================================
Borrower: Zeta Industrials plc
Sector: Industrials | Geography: UK
Principal: $55,000,000
Rate Type: fixed
Fixed Rate: 6.88%
Credit Rating: BB-
Default Probability: 3.50%
LTV: 70.0% | DSCR: 1.40x
Prepayment Penalty: 1.50%
Seniority: Subordinated
Collateral: Machinery

PORTFOLIO METRICS:
IRR (base): 7.56%
IRR (adjusted): 6.05%
MOIC: 1.231x

================================================================================
DETAILED CASHFLOW SCHEDULE
========================================================================================================================
        Date |  Outstanding |  BaseRate |   Spread |    AllIn |   Interest |  Principal |  PrepayAmt |  PrepayPen | DefaultLoss |   Recovery |      NetCF
  2025-12-31 | $32,174,215 |    0.069 |    0.000 |    0.069 | $  192,404 | $   777,009 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   679,517
  2026-01-31 | $31,392,669 |    0.069 |    0.000 |    0.069 | $  187,867 | $   781,546 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   679,517
  2026-02-28 | $30,598,524 |    0.069 |    0.000 |    0.069 | $  165,564 | $   794,145 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   669,813
  2026-03-31 | $29,808,032 |    0.069 |    0.000 |    0.069 | $  178,666 | $   790,492 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   679,262
  2026-04-30 | $29,010,381 |    0.069 |    0.000 |    0.069 | $  168,436 | $   797,651 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   676,191
  2026-05-31 | $28,210,700 |    0.069 |    0.000 |    0.069 | $  169,393 | $   799,681 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   679,178
  2026-06-30 | $27,403,938 |    0.069 |    0.000 |    0.069 | $  159,410 | $   806,762 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   676,276
  2026-07-31 | $26,594,963 |    0.069 |    0.000 |    0.069 | $  160,013 | $   808,975 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   679,092
  2026-08-31 | $25,781,264 |    0.069 |    0.000 |    0.069 | $  155,289 | $   813,699 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   679,092
  2026-09-30 | $24,960,603 |    0.069 |    0.000 |    0.069 | $  145,682 | $   820,661 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   676,446
  2026-10-31 | $24,137,447 |    0.069 |    0.000 |    0.069 | $  145,746 | $   823,156 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   679,006
  2026-11-30 | $23,307,412 |    0.069 |    0.000 |    0.069 | $  136,393 | $   830,035 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   676,532
  2026-12-31 | $22,474,689 |    0.069 |    0.000 |    0.069 | $  136,093 | $   832,723 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   678,920
  2027-01-31 | $21,637,104 |    0.069 |    0.000 |    0.069 | $  131,231 | $   837,585 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   678,920
  2027-02-28 | $20,789,039 |    0.069 |    0.000 |    0.069 | $  114,113 | $   848,065 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   672,282
  2027-03-31 | $19,941,871 |    0.069 |    0.000 |    0.069 | $  121,388 | $   847,168 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   678,660
  2027-04-30 | $19,088,043 |    0.069 |    0.000 |    0.069 | $  112,685 | $   853,828 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   676,618
  2027-05-31 | $18,231,030 |    0.069 |    0.000 |    0.069 | $  111,456 | $   857,013 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   678,573
  2027-06-30 | $17,367,447 |    0.069 |    0.000 |    0.069 | $  103,018 | $   863,583 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   676,705
  2027-07-31 | $16,500,475 |    0.069 |    0.000 |    0.069 | $  101,409 | $   866,972 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   678,486
  2027-08-31 | $15,628,440 |    0.069 |    0.000 |    0.069 | $   96,347 | $   872,035 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   678,486
  2027-09-30 | $14,749,976 |    0.069 |    0.000 |    0.069 | $   88,311 | $   878,464 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   676,880
  2027-10-31 | $13,867,808 |    0.069 |    0.000 |    0.069 | $   86,126 | $   882,168 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   678,398
  2027-11-30 | $12,979,307 |    0.069 |    0.000 |    0.069 | $   78,363 | $   888,501 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   676,968
  2027-12-31 | $12,086,889 |    0.069 |    0.000 |    0.069 | $   75,787 | $   892,419 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   678,310
  2028-01-31 | $11,189,259 |    0.069 |    0.000 |    0.069 | $   70,576 | $   897,630 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   678,310
  2028-02-29 | $10,284,503 |    0.069 |    0.000 |    0.069 | $   61,119 | $   904,756 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   675,979
  2028-03-31 | $ 9,376,527 |    0.069 |    0.000 |    0.069 | $   60,052 | $   907,976 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   678,132
  2028-04-30 | $ 8,462,470 |    0.069 |    0.000 |    0.069 | $   52,984 | $   914,056 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   677,144
  2028-05-31 | $ 7,543,944 |    0.069 |    0.000 |    0.069 | $   49,413 | $   918,526 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   678,043
  2028-06-30 | $ 6,619,443 |    0.069 |    0.000 |    0.069 | $   42,628 | $   924,501 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   677,233
  2028-07-31 | $ 5,690,245 |    0.069 |    0.000 |    0.069 | $   38,651 | $   929,199 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   677,954
  2028-08-31 | $ 4,755,621 |    0.069 |    0.000 |    0.069 | $   33,226 | $   934,624 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   677,954
  2028-09-30 | $ 3,815,185 |    0.069 |    0.000 |    0.069 | $   26,873 | $   940,436 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   677,412
  2028-10-31 | $ 2,869,702 |    0.069 |    0.000 |    0.069 | $   22,277 | $   945,483 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   677,864
  2028-11-30 | $ 1,918,520 |    0.069 |    0.000 |    0.069 | $   16,216 | $   951,182 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   677,502
  2028-12-31 | $   962,052 |    0.069 |    0.000 |    0.069 | $   11,202 | $   956,467 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   677,774
  2029-01-31 | $         0 |    0.069 |    0.000 |    0.069 | $    5,617 | $   962,052 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   677,774
========================================================================================================================
Scenario: BASE - Base case scenario with current market rates
========================================================================================================================
