================================================================================
LOAN CASHFLOW ANALYSIS: DEAL_001
Generated: 2025-08-30 01:43:03
================================================================================
Borrower: Echo Foods Co.
Sector: Consumer Staples | Geography: US
Principal: $600,000,000
Rate Type: fixed
Fixed Rate: 6.25%
Credit Rating: BB-
Default Probability: 3.00%
LTV: 67.5% | DSCR: 1.55x
Prepayment Penalty: 2.00%
Seniority: Senior
Collateral: General Assets

PORTFOLIO METRICS:
IRR (base): 6.88%
IRR (adjusted): 5.50%
MOIC: 1.273x

================================================================================
DETAILED CASHFLOW SCHEDULE
========================================================================================================================
        Date |  Outstanding |  BaseRate |   Spread |    AllIn |   Interest |  Principal |  PrepayAmt |  PrepayPen | DefaultLoss |   Recovery |      NetCF
  2025-10-31 | $555,554,767 |    0.062 |    0.000 |    0.062 | $2,975,623 | $ 5,014,293 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,939,917
  2025-11-30 | $550,473,965 |    0.062 |    0.000 |    0.062 | $2,853,877 | $ 5,080,802 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,884,679
  2025-12-31 | $545,406,664 |    0.062 |    0.000 |    0.062 | $2,922,036 | $ 5,067,301 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,939,338
  2026-01-31 | $540,312,465 |    0.062 |    0.000 |    0.062 | $2,895,138 | $ 5,094,199 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,939,338
  2026-02-28 | $535,073,533 |    0.062 |    0.000 |    0.062 | $2,590,539 | $ 5,238,932 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,779,471
  2026-03-31 | $529,926,240 |    0.062 |    0.000 |    0.062 | $2,840,288 | $ 5,147,293 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,937,581
  2026-04-30 | $524,713,218 |    0.062 |    0.000 |    0.062 | $2,722,224 | $ 5,213,022 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,885,245
  2026-05-31 | $519,511,515 |    0.062 |    0.000 |    0.062 | $2,785,293 | $ 5,201,703 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,936,996
  2026-06-30 | $514,244,411 |    0.062 |    0.000 |    0.062 | $2,668,724 | $ 5,267,104 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,885,827
  2026-07-31 | $508,987,724 |    0.062 |    0.000 |    0.062 | $2,729,722 | $ 5,256,687 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,936,409
  2026-08-31 | $503,703,133 |    0.062 |    0.000 |    0.062 | $2,701,818 | $ 5,284,591 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,936,409
  2026-09-30 | $498,353,652 |    0.062 |    0.000 |    0.062 | $2,587,516 | $ 5,349,481 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,886,997
  2026-10-31 | $493,013,204 |    0.062 |    0.000 |    0.062 | $2,645,370 | $ 5,340,448 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,935,819
  2026-11-30 | $487,608,221 |    0.062 |    0.000 |    0.062 | $2,532,602 | $ 5,404,983 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,887,585
  2026-12-31 | $482,211,326 |    0.062 |    0.000 |    0.062 | $2,588,331 | $ 5,396,895 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,935,226
  2027-01-31 | $476,785,783 |    0.062 |    0.000 |    0.062 | $2,559,683 | $ 5,425,543 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,935,226
  2027-02-28 | $471,225,402 |    0.062 |    0.000 |    0.062 | $2,285,959 | $ 5,560,381 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,796,340
  2027-03-31 | $465,743,340 |    0.062 |    0.000 |    0.062 | $2,501,368 | $ 5,482,062 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,933,430
  2027-04-30 | $460,197,690 |    0.062 |    0.000 |    0.062 | $2,392,517 | $ 5,545,650 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,888,167
  2027-05-31 | $454,657,688 |    0.062 |    0.000 |    0.062 | $2,442,830 | $ 5,540,001 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,932,832
  2027-06-30 | $449,054,496 |    0.062 |    0.000 |    0.062 | $2,335,570 | $ 5,603,193 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,888,763
  2027-07-31 | $443,455,945 |    0.062 |    0.000 |    0.062 | $2,383,680 | $ 5,598,551 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,932,231
  2027-08-31 | $437,827,675 |    0.062 |    0.000 |    0.062 | $2,353,961 | $ 5,628,270 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,932,231
  2027-09-30 | $432,136,829 |    0.062 |    0.000 |    0.062 | $2,249,115 | $ 5,690,846 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,889,961
  2027-10-31 | $426,449,079 |    0.062 |    0.000 |    0.062 | $2,293,877 | $ 5,687,750 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,931,627
  2027-11-30 | $420,699,179 |    0.062 |    0.000 |    0.062 | $2,190,663 | $ 5,749,900 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,890,563
  2027-12-31 | $414,951,321 |    0.062 |    0.000 |    0.062 | $2,233,163 | $ 5,747,857 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,931,021
  2028-01-31 | $409,172,953 |    0.062 |    0.000 |    0.062 | $2,202,653 | $ 5,778,368 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,931,021
  2028-02-29 | $403,302,162 |    0.062 |    0.000 |    0.062 | $2,031,852 | $ 5,870,791 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,852,643
  2028-03-31 | $397,463,180 |    0.062 |    0.000 |    0.062 | $2,140,816 | $ 5,838,983 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,929,799
  2028-04-30 | $391,563,171 |    0.062 |    0.000 |    0.062 | $2,041,763 | $ 5,900,009 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,891,772
  2028-05-31 | $385,662,487 |    0.062 |    0.000 |    0.062 | $2,078,503 | $ 5,900,684 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,929,187
  2028-06-30 | $379,701,248 |    0.062 |    0.000 |    0.062 | $1,981,143 | $ 5,961,239 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,892,382
  2028-07-31 | $373,738,213 |    0.062 |    0.000 |    0.062 | $2,015,537 | $ 5,963,035 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,928,573
  2028-08-31 | $367,743,524 |    0.062 |    0.000 |    0.062 | $1,983,884 | $ 5,994,688 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,928,573
  2028-09-30 | $361,689,009 |    0.062 |    0.000 |    0.062 | $1,889,093 | $ 6,054,515 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,893,608
  2028-10-31 | $355,630,979 |    0.062 |    0.000 |    0.062 | $1,919,925 | $ 6,058,030 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,927,955
  2028-11-30 | $349,513,626 |    0.062 |    0.000 |    0.062 | $1,826,871 | $ 6,117,353 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,894,225
  2028-12-31 | $343,391,586 |    0.062 |    0.000 |    0.062 | $1,855,295 | $ 6,122,040 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,927,335
  2029-01-31 | $337,237,049 |    0.062 |    0.000 |    0.062 | $1,822,798 | $ 6,154,537 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,927,335
  2029-02-28 | $330,971,985 |    0.062 |    0.000 |    0.062 | $1,616,890 | $ 6,265,064 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,831,954
  2029-03-31 | $324,753,398 |    0.062 |    0.000 |    0.062 | $1,756,872 | $ 6,218,587 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,925,459
  2029-04-30 | $318,476,814 |    0.062 |    0.000 |    0.062 | $1,668,254 | $ 6,276,584 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,894,838
  2029-05-31 | $312,192,526 |    0.062 |    0.000 |    0.062 | $1,690,545 | $ 6,284,288 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,924,833
  2029-06-30 | $305,850,792 |    0.062 |    0.000 |    0.062 | $1,603,729 | $ 6,341,733 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,895,462
  2029-07-31 | $299,500,110 |    0.062 |    0.000 |    0.062 | $1,623,523 | $ 6,350,682 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,924,205
  2029-08-31 | $293,115,717 |    0.062 |    0.000 |    0.062 | $1,589,812 | $ 6,384,393 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,924,205
  2029-09-30 | $286,674,732 |    0.062 |    0.000 |    0.062 | $1,505,731 | $ 6,440,986 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,896,717
  2029-10-31 | $280,222,890 |    0.062 |    0.000 |    0.062 | $1,521,732 | $ 6,451,841 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,923,574
  2029-11-30 | $273,715,044 |    0.062 |    0.000 |    0.062 | $1,439,501 | $ 6,507,846 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,897,348
  2029-12-31 | $267,195,043 |    0.062 |    0.000 |    0.062 | $1,452,939 | $ 6,520,000 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,922,940
  2030-01-31 | $260,640,433 |    0.062 |    0.000 |    0.062 | $1,418,330 | $ 6,554,610 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,922,940
  2030-02-28 | $253,989,979 |    0.062 |    0.000 |    0.062 | $1,249,646 | $ 6,650,454 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,850,100
  2030-03-31 | $247,367,190 |    0.062 |    0.000 |    0.062 | $1,348,234 | $ 6,622,789 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,921,024
  2030-04-30 | $240,689,936 |    0.062 |    0.000 |    0.062 | $1,270,722 | $ 6,677,254 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,897,976
  2030-05-31 | $233,997,186 |    0.062 |    0.000 |    0.062 | $1,277,635 | $ 6,692,750 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,920,385
  2030-06-30 | $227,250,611 |    0.062 |    0.000 |    0.062 | $1,202,040 | $ 6,746,575 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,898,615
  2030-07-31 | $220,487,165 |    0.062 |    0.000 |    0.062 | $1,206,296 | $ 6,763,447 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,919,743
  2030-08-31 | $213,687,816 |    0.062 |    0.000 |    0.062 | $1,170,394 | $ 6,799,349 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,919,743
  2030-09-30 | $206,835,629 |    0.062 |    0.000 |    0.062 | $1,097,711 | $ 6,852,187 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,899,899
  2030-10-31 | $199,964,460 |    0.062 |    0.000 |    0.062 | $1,097,929 | $ 6,871,169 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,919,098
  2030-11-30 | $193,041,132 |    0.062 |    0.000 |    0.062 | $1,027,215 | $ 6,923,329 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,900,543
  2030-12-31 | $186,097,386 |    0.062 |    0.000 |    0.062 | $1,024,705 | $ 6,943,745 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,918,450
  2031-01-31 | $179,116,782 |    0.062 |    0.000 |    0.062 | $  987,846 | $ 6,980,604 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,918,450
  2031-02-28 | $172,056,882 |    0.062 |    0.000 |    0.062 | $  858,779 | $ 7,059,900 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,868,679
  2031-03-31 | $165,003,703 |    0.062 |    0.000 |    0.062 | $  913,316 | $ 7,053,179 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,916,494
  2031-04-30 | $157,900,137 |    0.062 |    0.000 |    0.062 | $  847,622 | $ 7,103,566 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,901,188
  2031-05-31 | $150,772,465 |    0.062 |    0.000 |    0.062 | $  838,169 | $ 7,127,673 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,915,841
  2031-06-30 | $143,595,140 |    0.062 |    0.000 |    0.062 | $  774,516 | $ 7,177,325 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,901,841
  2031-07-31 | $136,392,189 |    0.062 |    0.000 |    0.062 | $  762,234 | $ 7,202,951 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,915,186
  2031-08-31 | $129,151,003 |    0.062 |    0.000 |    0.062 | $  724,000 | $ 7,241,186 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,915,186
  2031-09-30 | $121,861,297 |    0.062 |    0.000 |    0.062 | $  663,447 | $ 7,289,706 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,903,153
  2031-10-31 | $114,543,637 |    0.062 |    0.000 |    0.062 | $  646,866 | $ 7,317,660 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,914,527
  2031-11-30 | $107,178,234 |    0.062 |    0.000 |    0.062 | $  588,409 | $ 7,365,403 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,903,812
  2031-12-31 | $99,783,294 |    0.062 |    0.000 |    0.062 | $  568,926 | $ 7,394,940 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,913,865
  2032-01-31 | $92,349,100 |    0.062 |    0.000 |    0.062 | $  529,672 | $ 7,434,194 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,913,865
  2032-02-29 | $84,861,270 |    0.062 |    0.000 |    0.062 | $  458,583 | $ 7,487,830 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,896,413
  2032-03-31 | $77,349,197 |    0.062 |    0.000 |    0.062 | $  450,462 | $ 7,512,073 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,912,535
  2032-04-30 | $69,791,401 |    0.062 |    0.000 |    0.062 | $  397,342 | $ 7,557,795 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,905,137
  2032-05-31 | $62,200,001 |    0.062 |    0.000 |    0.062 | $  370,468 | $ 7,591,400 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,911,869
  2032-06-30 | $54,563,717 |    0.062 |    0.000 |    0.062 | $  319,521 | $ 7,636,284 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,905,805
  2032-07-31 | $46,892,154 |    0.062 |    0.000 |    0.062 | $  289,636 | $ 7,671,563 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,911,199
  2032-08-31 | $39,179,868 |    0.062 |    0.000 |    0.062 | $  248,914 | $ 7,712,285 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,911,199
  2032-09-30 | $31,423,989 |    0.062 |    0.000 |    0.062 | $  201,266 | $ 7,755,880 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,907,146
  2032-10-31 | $23,630,267 |    0.062 |    0.000 |    0.062 | $  166,805 | $ 7,793,721 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,910,526
  2032-11-30 | $15,793,836 |    0.062 |    0.000 |    0.062 | $  121,388 | $ 7,836,431 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,907,820
  2032-12-31 | $ 7,917,822 |    0.062 |    0.000 |    0.062 | $   83,837 | $ 7,876,014 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,909,851
  2033-01-31 | $         0 |    0.062 |    0.000 |    0.062 | $   42,030 | $ 7,917,822 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,909,851
========================================================================================================================
Scenario: BASE - Base case scenario with current market rates
========================================================================================================================
