================================================================================
LOAN CASHFLOW ANALYSIS: PORT_005
Generated: 2025-09-03 01:55:19
================================================================================
Borrower: Titan Mining SA
Sector: Materials | Geography: US
Principal: $75,000,000
Rate Type: fixed
Fixed Rate: 6.25%
Credit Rating: BB-
Default Probability: 3.50%
LTV: 70.0% | DSCR: 1.40x
Prepayment Penalty: 1.50%
Seniority: Senior
Collateral: Unsecured

PORTFOLIO METRICS:
IRR (base): 6.88%
IRR (adjusted): 5.50%
MOIC: 1.280x

================================================================================
DETAILED CASHFLOW SCHEDULE
========================================================================================================================
        Date |  Outstanding |  BaseRate |   Spread |    AllIn |   Interest |  Principal |  PrepayAmt |  PrepayPen | DefaultLoss |   Recovery |      NetCF
  2023-12-31 | $69,884,462 |    0.062 |    0.000 |    0.062 | $  374,409 | $   649,287 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   628,383
  2024-01-31 | $69,231,728 |    0.062 |    0.000 |    0.062 | $  370,962 | $   652,734 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   628,383
  2024-02-29 | $68,565,504 |    0.062 |    0.000 |    0.062 | $  343,788 | $   666,224 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   614,700
  2024-03-31 | $67,905,918 |    0.062 |    0.000 |    0.062 | $  363,961 | $   659,585 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   628,234
  2024-04-30 | $67,237,910 |    0.062 |    0.000 |    0.062 | $  348,832 | $   668,008 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   621,527
  2024-05-31 | $66,571,352 |    0.062 |    0.000 |    0.062 | $  356,914 | $   666,558 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   628,159
  2024-06-30 | $65,896,414 |    0.062 |    0.000 |    0.062 | $  341,976 | $   674,938 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   621,602
  2024-07-31 | $65,222,810 |    0.062 |    0.000 |    0.062 | $  349,793 | $   673,603 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   628,084
  2024-08-31 | $64,545,631 |    0.062 |    0.000 |    0.062 | $  346,217 | $   677,179 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   628,084
  2024-09-30 | $63,860,137 |    0.062 |    0.000 |    0.062 | $  331,570 | $   685,494 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   621,752
  2024-10-31 | $63,175,800 |    0.062 |    0.000 |    0.062 | $  338,984 | $   684,337 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   628,008
  2024-11-30 | $62,483,194 |    0.062 |    0.000 |    0.062 | $  324,533 | $   692,606 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   621,827
  2024-12-31 | $61,791,624 |    0.062 |    0.000 |    0.062 | $  331,674 | $   691,570 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   627,932
  2025-01-31 | $61,096,383 |    0.062 |    0.000 |    0.062 | $  328,003 | $   695,241 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   627,932
  2025-02-28 | $60,383,863 |    0.062 |    0.000 |    0.062 | $  292,928 | $   712,520 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   610,135
  2025-03-31 | $59,681,380 |    0.062 |    0.000 |    0.062 | $  320,531 | $   702,484 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   627,702
  2025-04-30 | $58,970,748 |    0.062 |    0.000 |    0.062 | $  306,582 | $   710,632 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   621,902
  2025-05-31 | $58,260,840 |    0.062 |    0.000 |    0.062 | $  313,030 | $   709,908 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   627,625
  2025-06-30 | $57,542,834 |    0.062 |    0.000 |    0.062 | $  299,285 | $   718,005 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   621,978
  2025-07-31 | $56,825,424 |    0.062 |    0.000 |    0.062 | $  305,450 | $   717,411 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   627,548
  2025-08-31 | $56,104,205 |    0.062 |    0.000 |    0.062 | $  301,642 | $   721,219 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   627,548
  2025-09-30 | $55,374,967 |    0.062 |    0.000 |    0.062 | $  288,207 | $   729,238 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   622,132
  2025-10-31 | $54,646,126 |    0.062 |    0.000 |    0.062 | $  293,942 | $   728,841 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   627,471
  2025-11-30 | $53,909,321 |    0.062 |    0.000 |    0.062 | $  280,716 | $   736,805 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   622,209
  2025-12-31 | $53,172,778 |    0.062 |    0.000 |    0.062 | $  286,162 | $   736,543 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   627,393
  2026-01-31 | $52,432,325 |    0.062 |    0.000 |    0.062 | $  282,253 | $   740,453 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   627,393
  2026-02-28 | $51,676,050 |    0.062 |    0.000 |    0.062 | $  251,388 | $   756,275 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   612,351
  2026-03-31 | $50,927,888 |    0.062 |    0.000 |    0.062 | $  274,308 | $   748,163 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   627,158
  2026-04-30 | $50,171,906 |    0.062 |    0.000 |    0.062 | $  261,616 | $   755,982 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   622,285
  2026-05-31 | $49,415,837 |    0.062 |    0.000 |    0.062 | $  266,323 | $   756,068 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   627,079
  2026-06-30 | $48,652,010 |    0.062 |    0.000 |    0.062 | $  253,848 | $   763,828 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   622,363
  2026-07-31 | $47,887,952 |    0.062 |    0.000 |    0.062 | $  258,256 | $   764,058 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   627,001
  2026-08-31 | $47,119,839 |    0.062 |    0.000 |    0.062 | $  254,200 | $   768,113 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   627,001
  2026-09-30 | $46,344,060 |    0.062 |    0.000 |    0.062 | $  242,054 | $   775,779 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   622,521
  2026-10-31 | $45,567,830 |    0.062 |    0.000 |    0.062 | $  246,004 | $   776,230 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   626,922
  2026-11-30 | $44,783,999 |    0.062 |    0.000 |    0.062 | $  234,081 | $   783,831 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   622,600
  2026-12-31 | $43,999,568 |    0.062 |    0.000 |    0.062 | $  237,723 | $   784,431 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   626,842
  2027-01-31 | $43,210,973 |    0.062 |    0.000 |    0.062 | $  233,559 | $   788,595 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   626,842
  2027-02-28 | $42,408,215 |    0.062 |    0.000 |    0.062 | $  207,176 | $   802,757 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   614,621
  2027-03-31 | $41,611,413 |    0.062 |    0.000 |    0.062 | $  225,112 | $   796,802 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   626,602
  2027-04-30 | $40,807,180 |    0.062 |    0.000 |    0.062 | $  213,757 | $   804,233 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   622,678
  2027-05-31 | $40,001,959 |    0.062 |    0.000 |    0.062 | $  216,613 | $   805,221 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   626,522
  2027-06-30 | $39,189,378 |    0.062 |    0.000 |    0.062 | $  205,490 | $   812,581 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   622,758
  2027-07-31 | $38,375,650 |    0.062 |    0.000 |    0.062 | $  208,026 | $   813,728 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   626,441
  2027-08-31 | $37,557,603 |    0.062 |    0.000 |    0.062 | $  203,706 | $   818,047 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   626,441
  2027-09-30 | $36,732,305 |    0.062 |    0.000 |    0.062 | $  192,933 | $   825,299 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   622,919
  2027-10-31 | $35,905,615 |    0.062 |    0.000 |    0.062 | $  194,983 | $   826,690 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   626,360
  2027-11-30 | $35,071,749 |    0.062 |    0.000 |    0.062 | $  184,447 | $   833,866 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   623,000
  2027-12-31 | $34,236,326 |    0.062 |    0.000 |    0.062 | $  186,169 | $   835,423 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   626,279
  2028-01-31 | $33,396,469 |    0.062 |    0.000 |    0.062 | $  181,734 | $   839,858 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   626,279
  2028-02-29 | $32,546,944 |    0.062 |    0.000 |    0.062 | $  165,839 | $   849,525 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   620,051
  2028-03-31 | $31,698,282 |    0.062 |    0.000 |    0.062 | $  172,766 | $   848,662 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   626,115
  2028-04-30 | $30,842,641 |    0.062 |    0.000 |    0.062 | $  162,834 | $   855,641 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   623,162
  2028-05-31 | $29,985,015 |    0.062 |    0.000 |    0.062 | $  163,720 | $   857,627 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   626,034
  2028-06-30 | $29,120,491 |    0.062 |    0.000 |    0.062 | $  154,033 | $   864,524 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   623,244
  2028-07-31 | $28,253,805 |    0.062 |    0.000 |    0.062 | $  154,578 | $   866,686 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   625,951
  2028-08-31 | $27,382,519 |    0.062 |    0.000 |    0.062 | $  149,977 | $   871,286 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   625,951
  2028-09-30 | $26,504,462 |    0.062 |    0.000 |    0.062 | $  140,664 | $   878,057 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   623,408
  2028-10-31 | $25,623,972 |    0.062 |    0.000 |    0.062 | $  140,691 | $   880,490 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   625,869
  2028-11-30 | $24,736,798 |    0.062 |    0.000 |    0.062 | $  131,630 | $   887,174 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   623,491
  2028-12-31 | $23,847,009 |    0.062 |    0.000 |    0.062 | $  131,308 | $   889,790 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   625,786
  2029-01-31 | $22,952,496 |    0.062 |    0.000 |    0.062 | $  126,585 | $   894,513 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   625,786
  2029-02-28 | $22,047,821 |    0.062 |    0.000 |    0.062 | $  110,046 | $   904,674 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   619,408
  2029-03-31 | $21,144,009 |    0.062 |    0.000 |    0.062 | $  117,035 | $   903,813 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   625,535
  2029-04-30 | $20,233,739 |    0.062 |    0.000 |    0.062 | $  108,616 | $   910,270 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   623,574
  2029-05-31 | $19,320,380 |    0.062 |    0.000 |    0.062 | $  107,405 | $   913,359 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   625,451
  2029-06-30 | $18,400,659 |    0.062 |    0.000 |    0.062 | $   99,249 | $   919,721 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   623,657
  2029-07-31 | $17,477,654 |    0.062 |    0.000 |    0.062 | $   97,675 | $   923,005 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   625,367
  2029-08-31 | $16,549,749 |    0.062 |    0.000 |    0.062 | $   92,775 | $   927,905 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   625,367
  2029-09-30 | $15,615,627 |    0.062 |    0.000 |    0.062 | $   85,016 | $   934,122 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   623,825
  2029-10-31 | $14,677,923 |    0.062 |    0.000 |    0.062 | $   82,891 | $   937,704 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   625,283
  2029-11-30 | $13,734,101 |    0.062 |    0.000 |    0.062 | $   75,400 | $   943,822 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   623,910
  2029-12-31 | $12,786,494 |    0.062 |    0.000 |    0.062 | $   72,904 | $   947,607 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   625,198
  2030-01-31 | $11,833,857 |    0.062 |    0.000 |    0.062 | $   67,874 | $   952,637 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   625,198
  2030-02-28 | $10,873,437 |    0.062 |    0.000 |    0.062 | $   56,738 | $   960,419 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   621,845
  2030-03-31 | $ 9,910,901 |    0.062 |    0.000 |    0.062 | $   57,719 | $   962,536 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   624,942
  2030-04-30 | $ 8,942,506 |    0.062 |    0.000 |    0.062 | $   50,912 | $   968,395 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   623,994
  2030-05-31 | $ 7,969,805 |    0.062 |    0.000 |    0.062 | $   47,469 | $   972,701 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   624,857
  2030-06-30 | $ 6,991,354 |    0.062 |    0.000 |    0.062 | $   40,941 | $   978,452 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   624,080
  2030-07-31 | $ 6,008,382 |    0.062 |    0.000 |    0.062 | $   37,112 | $   982,972 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   624,771
  2030-08-31 | $ 5,020,192 |    0.062 |    0.000 |    0.062 | $   31,894 | $   988,190 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   624,771
  2030-09-30 | $ 4,026,416 |    0.062 |    0.000 |    0.062 | $   25,789 | $   993,776 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   624,252
  2030-10-31 | $ 3,027,791 |    0.062 |    0.000 |    0.062 | $   21,373 | $   998,624 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   624,685
  2030-11-30 | $ 2,023,695 |    0.062 |    0.000 |    0.062 | $   15,554 | $ 1,004,097 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   624,338
  2030-12-31 | $ 1,014,526 |    0.062 |    0.000 |    0.062 | $   10,742 | $ 1,009,169 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   624,599
  2031-01-31 | $         0 |    0.062 |    0.000 |    0.062 | $    5,385 | $ 1,014,526 | $  312,500 | $    4,688 | $   218,750 | $  131,250 | $   624,599
========================================================================================================================
Scenario: BASE - Base case scenario with current market rates
========================================================================================================================
