================================================================================
LOAN CASHFLOW ANALYSIS: PORT_002
Generated: 2025-08-30 01:43:05
================================================================================
Borrower: Kilo Retail Group
Sector: Retail (Apparel) | Geography: US
Principal: $45,000,000
Rate Type: fixed
Fixed Rate: 7.12%
Credit Rating: BB-
Default Probability: 5.30%
LTV: 70.0% | DSCR: 1.40x
Prepayment Penalty: 1.50%
Seniority: Senior
Collateral: General Assets

PORTFOLIO METRICS:
IRR (base): 7.84%
IRR (adjusted): 6.27%
MOIC: 1.376x

================================================================================
DETAILED CASHFLOW SCHEDULE
========================================================================================================================
        Date |  Outstanding |  BaseRate |   Spread |    AllIn |   Interest |  Principal |  PrepayAmt |  PrepayPen | DefaultLoss |   Recovery |      NetCF
  2024-05-31 | $40,101,950 |    0.066 |    0.000 |    0.066 | $  285,127 | $   388,824 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   409,763
  2024-06-30 | $39,707,522 |    0.066 |    0.000 |    0.066 | $  274,551 | $   394,428 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   404,791
  2024-07-31 | $39,314,010 |    0.066 |    0.000 |    0.066 | $  279,599 | $   393,511 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   408,923
  2024-08-31 | $38,918,118 |    0.066 |    0.000 |    0.066 | $  276,822 | $   395,893 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   408,527
  2024-09-30 | $38,516,654 |    0.066 |    0.000 |    0.066 | $  266,428 | $   401,464 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   403,704
  2024-10-31 | $38,115,988 |    0.066 |    0.000 |    0.066 | $  271,195 | $   400,666 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   407,673
  2024-11-30 | $37,709,775 |    0.066 |    0.000 |    0.066 | $  260,923 | $   406,213 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   402,949
  2024-12-31 | $37,304,280 |    0.066 |    0.000 |    0.066 | $  265,500 | $   405,496 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   406,808
  2025-01-31 | $36,896,330 |    0.066 |    0.000 |    0.066 | $  262,638 | $   407,950 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   406,400
  2025-02-28 | $36,476,736 |    0.066 |    0.000 |    0.066 | $  238,143 | $   419,594 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   393,549
  2025-03-31 | $36,063,938 |    0.066 |    0.000 |    0.066 | $  256,798 | $   412,798 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   405,409
  2025-04-30 | $35,645,657 |    0.066 |    0.000 |    0.066 | $  246,842 | $   418,282 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   400,936
  2025-05-31 | $35,227,882 |    0.066 |    0.000 |    0.066 | $  250,933 | $   417,774 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   404,520
  2025-06-30 | $34,804,652 |    0.066 |    0.000 |    0.066 | $  241,105 | $   423,231 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   400,148
  2025-07-31 | $34,381,842 |    0.066 |    0.000 |    0.066 | $  244,998 | $   422,810 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   403,620
  2025-08-31 | $33,956,473 |    0.066 |    0.000 |    0.066 | $  242,014 | $   425,369 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   403,195
  2025-09-30 | $33,525,691 |    0.066 |    0.000 |    0.066 | $  232,380 | $   430,782 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   398,975
  2025-10-31 | $33,095,195 |    0.066 |    0.000 |    0.066 | $  235,972 | $   430,496 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   402,280
  2025-11-30 | $32,659,315 |    0.066 |    0.000 |    0.066 | $  226,470 | $   435,880 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   398,162
  2025-12-31 | $32,223,630 |    0.066 |    0.000 |    0.066 | $  229,857 | $   435,685 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   401,354
  2026-01-31 | $31,785,309 |    0.066 |    0.000 |    0.066 | $  226,782 | $   438,321 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   400,916
  2026-02-28 | $31,336,246 |    0.066 |    0.000 |    0.066 | $  205,067 | $   449,063 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   389,942
  2026-03-31 | $30,892,719 |    0.066 |    0.000 |    0.066 | $  220,520 | $   443,528 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   399,860
  2026-04-30 | $30,443,888 |    0.066 |    0.000 |    0.066 | $  211,357 | $   448,831 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   396,000
  2026-05-31 | $29,995,015 |    0.066 |    0.000 |    0.066 | $  214,222 | $   448,873 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   398,908
  2026-06-30 | $29,540,873 |    0.066 |    0.000 |    0.066 | $  205,197 | $   454,142 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   395,151
  2026-07-31 | $29,086,590 |    0.066 |    0.000 |    0.066 | $  207,849 | $   454,283 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   397,945
  2026-08-31 | $28,629,558 |    0.066 |    0.000 |    0.066 | $  204,643 | $   457,032 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   397,488
  2026-09-30 | $28,167,310 |    0.066 |    0.000 |    0.066 | $  195,827 | $   462,248 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   393,887
  2026-10-31 | $27,704,770 |    0.066 |    0.000 |    0.066 | $  198,156 | $   462,540 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   396,508
  2026-11-30 | $27,237,052 |    0.066 |    0.000 |    0.066 | $  189,481 | $   467,718 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   393,012
  2026-12-31 | $26,768,938 |    0.066 |    0.000 |    0.066 | $  191,590 | $   468,114 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   395,517
  2027-01-31 | $26,297,991 |    0.066 |    0.000 |    0.066 | $  188,287 | $   470,947 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   395,046
  2027-02-28 | $25,817,359 |    0.066 |    0.000 |    0.066 | $  169,556 | $   480,632 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   386,000
  2027-03-31 | $25,340,822 |    0.066 |    0.000 |    0.066 | $  181,571 | $   476,537 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   393,921
  2027-04-30 | $24,859,205 |    0.066 |    0.000 |    0.066 | $  173,259 | $   481,617 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   390,688
  2027-05-31 | $24,376,926 |    0.066 |    0.000 |    0.066 | $  174,809 | $   482,280 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   392,901
  2027-06-30 | $23,889,609 |    0.066 |    0.000 |    0.066 | $  166,645 | $   487,317 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   389,774
  2027-07-31 | $23,401,518 |    0.066 |    0.000 |    0.066 | $  167,966 | $   488,091 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   391,870
  2027-08-31 | $22,910,473 |    0.066 |    0.000 |    0.066 | $  164,522 | $   491,045 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   391,379
  2027-09-30 | $22,414,456 |    0.066 |    0.000 |    0.066 | $  156,582 | $   496,017 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   388,411
  2027-10-31 | $21,917,495 |    0.066 |    0.000 |    0.066 | $  157,556 | $   496,961 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   390,329
  2027-11-30 | $21,415,606 |    0.066 |    0.000 |    0.066 | $  149,768 | $   501,888 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   387,469
  2027-12-31 | $20,912,657 |    0.066 |    0.000 |    0.066 | $  150,506 | $   502,949 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   389,268
  2028-01-31 | $20,406,665 |    0.066 |    0.000 |    0.066 | $  146,957 | $   505,992 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   388,762
  2028-02-29 | $19,894,016 |    0.066 |    0.000 |    0.066 | $  135,415 | $   512,649 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   383,877
  2028-03-31 | $19,381,974 |    0.066 |    0.000 |    0.066 | $  139,768 | $   512,042 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   387,623
  2028-04-30 | $18,865,123 |    0.066 |    0.000 |    0.066 | $  132,369 | $   516,850 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   385,032
  2028-05-31 | $18,346,912 |    0.066 |    0.000 |    0.066 | $  132,507 | $   518,211 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   386,530
  2028-06-30 | $17,823,943 |    0.066 |    0.000 |    0.066 | $  125,266 | $   522,969 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   384,048
  2028-07-31 | $17,299,489 |    0.066 |    0.000 |    0.066 | $  125,159 | $   524,454 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   385,426
  2028-08-31 | $16,771,861 |    0.066 |    0.000 |    0.066 | $  121,457 | $   527,628 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   384,898
  2028-09-30 | $16,239,553 |    0.066 |    0.000 |    0.066 | $  114,458 | $   532,308 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   382,579
  2028-10-31 | $15,705,569 |    0.066 |    0.000 |    0.066 | $  113,977 | $   533,984 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   383,774
  2028-11-30 | $15,166,959 |    0.066 |    0.000 |    0.066 | $  107,141 | $   538,610 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   381,564
  2028-12-31 | $14,626,543 |    0.066 |    0.000 |    0.066 | $  106,407 | $   540,417 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   382,637
  2029-01-31 | $14,082,856 |    0.066 |    0.000 |    0.066 | $  102,593 | $   543,687 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   382,093
  2029-02-28 | $13,532,116 |    0.066 |    0.000 |    0.066 | $   90,506 | $   550,740 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   377,058
  2029-03-31 | $12,981,982 |    0.066 |    0.000 |    0.066 | $   94,870 | $   550,134 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   380,816
  2029-04-30 | $12,427,364 |    0.066 |    0.000 |    0.066 | $   88,452 | $   554,618 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   378,882
  2029-05-31 | $11,870,604 |    0.066 |    0.000 |    0.066 | $   87,073 | $   556,760 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   379,646
  2029-06-30 | $11,309,419 |    0.066 |    0.000 |    0.066 | $   80,826 | $   561,185 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   377,823
  2029-07-31 | $10,745,953 |    0.066 |    0.000 |    0.066 | $   79,183 | $   563,467 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   378,463
  2029-08-31 | $10,179,076 |    0.066 |    0.000 |    0.066 | $   75,207 | $   566,876 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   377,896
  2029-09-30 | $ 9,607,868 |    0.066 |    0.000 |    0.066 | $   69,218 | $   571,209 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   376,239
  2029-10-31 | $ 9,034,164 |    0.066 |    0.000 |    0.066 | $   67,175 | $   573,704 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   376,691
  2029-11-30 | $ 8,456,191 |    0.066 |    0.000 |    0.066 | $   61,362 | $   577,973 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   375,147
  2029-12-31 | $ 7,875,577 |    0.066 |    0.000 |    0.066 | $   59,047 | $   580,614 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   375,473
  2030-01-31 | $ 7,291,450 |    0.066 |    0.000 |    0.066 | $   54,949 | $   584,127 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   374,889
  2030-02-28 | $ 6,701,879 |    0.066 |    0.000 |    0.066 | $   46,555 | $   589,570 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   371,938
  2030-03-31 | $ 6,110,830 |    0.066 |    0.000 |    0.066 | $   46,666 | $   591,050 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   373,529
  2030-04-30 | $ 5,515,678 |    0.066 |    0.000 |    0.066 | $   41,302 | $   595,152 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   372,266
  2030-05-31 | $ 4,917,510 |    0.066 |    0.000 |    0.066 | $   38,295 | $   598,168 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   372,275
  2030-06-30 | $ 4,315,310 |    0.066 |    0.000 |    0.066 | $   33,113 | $   602,200 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   371,126
  2030-07-31 | $ 3,709,939 |    0.066 |    0.000 |    0.066 | $   29,823 | $   605,371 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   371,007
  2030-08-31 | $ 3,100,904 |    0.066 |    0.000 |    0.066 | $   25,551 | $   609,035 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   370,398
  2030-09-30 | $ 2,487,945 |    0.066 |    0.000 |    0.066 | $   20,647 | $   612,959 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   369,419
  2030-10-31 | $ 1,871,576 |    0.066 |    0.000 |    0.066 | $   16,927 | $   616,369 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   369,108
  2030-11-30 | $ 1,251,356 |    0.066 |    0.000 |    0.066 | $   12,212 | $   620,219 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   368,244
  2030-12-31 | $   627,566 |    0.066 |    0.000 |    0.066 | $    8,200 | $   623,791 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   367,803
  2031-01-31 | $         0 |    0.066 |    0.000 |    0.066 | $    3,798 | $   627,566 | $  187,500 | $    2,812 | $   198,750 | $  119,250 | $   367,176
========================================================================================================================
Scenario: STRESSED - Applied stress: +100bps spread (EBITDA<$200M), -50bps risk-free rates
========================================================================================================================
