================================================================================
LOAN CASHFLOW ANALYSIS: DEAL_001
Generated: 2025-08-30 01:43:03
================================================================================
Borrower: Echo Foods Co.
Sector: Consumer Staples | Geography: US
Principal: $600,000,000
Rate Type: fixed
Fixed Rate: 6.25%
Credit Rating: BB-
Default Probability: 3.00%
LTV: 67.5% | DSCR: 1.55x
Prepayment Penalty: 2.00%
Seniority: Senior
Collateral: General Assets

PORTFOLIO METRICS:
IRR (base): 6.88%
IRR (adjusted): 5.50%
MOIC: 1.339x

================================================================================
DETAILED CASHFLOW SCHEDULE
========================================================================================================================
        Date |  Outstanding |  BaseRate |   Spread |    AllIn |   Interest |  Principal |  PrepayAmt |  PrepayPen | DefaultLoss |   Recovery |      NetCF
  2027-02-28 | $471,225,402 |    0.058 |    0.000 |    0.058 | $2,874,991 | $ 5,560,381 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,385,372
  2027-03-31 | $465,743,340 |    0.058 |    0.000 |    0.058 | $3,083,547 | $ 5,482,062 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,515,609
  2027-04-30 | $460,197,690 |    0.058 |    0.000 |    0.058 | $2,967,764 | $ 5,545,650 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,463,414
  2027-05-31 | $454,657,688 |    0.058 |    0.000 |    0.058 | $3,011,152 | $ 5,540,001 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,501,154
  2027-06-30 | $449,054,496 |    0.058 |    0.000 |    0.058 | $2,896,888 | $ 5,603,193 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,450,081
  2027-07-31 | $443,455,945 |    0.058 |    0.000 |    0.058 | $2,938,000 | $ 5,598,551 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,486,551
  2027-08-31 | $437,827,675 |    0.058 |    0.000 |    0.058 | $2,901,246 | $ 5,628,270 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,479,516
  2027-09-30 | $432,136,829 |    0.058 |    0.000 |    0.058 | $2,789,286 | $ 5,690,846 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,430,132
  2027-10-31 | $426,449,079 |    0.058 |    0.000 |    0.058 | $2,826,938 | $ 5,687,750 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,464,688
  2027-11-30 | $420,699,179 |    0.058 |    0.000 |    0.058 | $2,716,537 | $ 5,749,900 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,416,437
  2027-12-31 | $414,951,321 |    0.058 |    0.000 |    0.058 | $2,751,853 | $ 5,747,857 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,449,710
  2028-01-31 | $409,172,953 |    0.058 |    0.000 |    0.058 | $2,714,119 | $ 5,778,368 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,442,487
  2028-02-29 | $403,302,162 |    0.058 |    0.000 |    0.058 | $2,535,980 | $ 5,870,791 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,356,771
  2028-03-31 | $397,463,180 |    0.058 |    0.000 |    0.058 | $2,637,645 | $ 5,838,983 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,426,628
  2028-04-30 | $391,563,171 |    0.058 |    0.000 |    0.058 | $2,531,217 | $ 5,900,009 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,381,226
  2028-05-31 | $385,662,487 |    0.058 |    0.000 |    0.058 | $2,560,581 | $ 5,900,684 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,411,265
  2028-06-30 | $379,701,248 |    0.058 |    0.000 |    0.058 | $2,455,769 | $ 5,961,239 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,367,009
  2028-07-31 | $373,738,213 |    0.058 |    0.000 |    0.058 | $2,482,710 | $ 5,963,035 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,395,745
  2028-08-31 | $367,743,524 |    0.058 |    0.000 |    0.058 | $2,443,564 | $ 5,994,688 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,388,252
  2028-09-30 | $361,689,009 |    0.058 |    0.000 |    0.058 | $2,341,205 | $ 6,054,515 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,345,720
  2028-10-31 | $355,630,979 |    0.058 |    0.000 |    0.058 | $2,364,463 | $ 6,058,030 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,372,494
  2028-11-30 | $349,513,626 |    0.058 |    0.000 |    0.058 | $2,263,763 | $ 6,117,353 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,331,117
  2028-12-31 | $343,391,586 |    0.058 |    0.000 |    0.058 | $2,284,534 | $ 6,122,040 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,356,574
  2029-01-31 | $337,237,049 |    0.058 |    0.000 |    0.058 | $2,244,344 | $ 6,154,537 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,348,881
  2029-02-28 | $330,971,985 |    0.058 |    0.000 |    0.058 | $2,030,605 | $ 6,265,064 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,245,669
  2029-03-31 | $324,753,398 |    0.058 |    0.000 |    0.058 | $2,162,814 | $ 6,218,587 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,331,401
  2029-04-30 | $318,476,814 |    0.058 |    0.000 |    0.058 | $2,066,350 | $ 6,276,584 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,292,934
  2029-05-31 | $312,192,526 |    0.058 |    0.000 |    0.058 | $2,080,785 | $ 6,284,288 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,315,074
  2029-06-30 | $305,850,792 |    0.058 |    0.000 |    0.058 | $1,986,042 | $ 6,341,733 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,277,776
  2029-07-31 | $299,500,110 |    0.058 |    0.000 |    0.058 | $1,997,898 | $ 6,350,682 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,298,580
  2029-08-31 | $293,115,717 |    0.058 |    0.000 |    0.058 | $1,956,207 | $ 6,384,393 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,290,600
  2029-09-30 | $286,674,732 |    0.058 |    0.000 |    0.058 | $1,864,075 | $ 6,440,986 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,255,060
  2029-10-31 | $280,222,890 |    0.058 |    0.000 |    0.058 | $1,872,011 | $ 6,451,841 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,273,852
  2029-11-30 | $273,715,044 |    0.058 |    0.000 |    0.058 | $1,781,645 | $ 6,507,846 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,239,491
  2029-12-31 | $267,195,043 |    0.058 |    0.000 |    0.058 | $1,786,933 | $ 6,520,000 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,256,934
  2030-01-31 | $260,640,433 |    0.058 |    0.000 |    0.058 | $1,744,130 | $ 6,554,610 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,248,740
  2030-02-28 | $253,989,979 |    0.058 |    0.000 |    0.058 | $1,567,133 | $ 6,650,454 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,167,587
  2030-03-31 | $247,367,190 |    0.058 |    0.000 |    0.058 | $1,657,443 | $ 6,622,789 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,230,233
  2030-04-30 | $240,689,936 |    0.058 |    0.000 |    0.058 | $1,571,584 | $ 6,677,254 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,198,838
  2030-05-31 | $233,997,186 |    0.058 |    0.000 |    0.058 | $1,570,131 | $ 6,692,750 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,212,881
  2030-06-30 | $227,250,611 |    0.058 |    0.000 |    0.058 | $1,486,104 | $ 6,746,575 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,182,678
  2030-07-31 | $220,487,165 |    0.058 |    0.000 |    0.058 | $1,481,905 | $ 6,763,447 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,195,352
  2030-08-31 | $213,687,816 |    0.058 |    0.000 |    0.058 | $1,437,504 | $ 6,799,349 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,186,853
  2030-09-30 | $206,835,629 |    0.058 |    0.000 |    0.058 | $1,356,256 | $ 6,852,187 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,158,443
  2030-10-31 | $199,964,460 |    0.058 |    0.000 |    0.058 | $1,347,884 | $ 6,871,169 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,169,053
  2030-11-30 | $193,041,132 |    0.058 |    0.000 |    0.058 | $1,268,516 | $ 6,923,329 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,141,845
  2030-12-31 | $186,097,386 |    0.058 |    0.000 |    0.058 | $1,257,326 | $ 6,943,745 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,151,072
  2031-01-31 | $179,116,782 |    0.058 |    0.000 |    0.058 | $1,211,742 | $ 6,980,604 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,142,346
  2031-02-28 | $172,056,882 |    0.058 |    0.000 |    0.058 | $1,073,850 | $ 7,059,900 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,083,750
  2031-03-31 | $165,003,703 |    0.058 |    0.000 |    0.058 | $1,119,570 | $ 7,053,179 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,122,749
  2031-04-30 | $157,900,137 |    0.058 |    0.000 |    0.058 | $1,044,997 | $ 7,103,566 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,098,563
  2031-05-31 | $150,772,465 |    0.058 |    0.000 |    0.058 | $1,026,634 | $ 7,127,673 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,104,307
  2031-06-30 | $143,595,140 |    0.058 |    0.000 |    0.058 | $  954,010 | $ 7,177,325 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,081,335
  2031-07-31 | $136,392,189 |    0.058 |    0.000 |    0.058 | $  932,725 | $ 7,202,951 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,085,676
  2031-08-31 | $129,151,003 |    0.058 |    0.000 |    0.058 | $  885,438 | $ 7,241,186 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,076,624
  2031-09-30 | $121,861,297 |    0.058 |    0.000 |    0.058 | $  815,774 | $ 7,289,706 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,055,480
  2031-10-31 | $114,543,637 |    0.058 |    0.000 |    0.058 | $  790,046 | $ 7,317,660 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,057,706
  2031-11-30 | $107,178,234 |    0.058 |    0.000 |    0.058 | $  722,382 | $ 7,365,403 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,037,785
  2031-12-31 | $99,783,294 |    0.058 |    0.000 |    0.058 | $  693,655 | $ 7,394,940 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,038,595
  2032-01-31 | $92,349,100 |    0.058 |    0.000 |    0.058 | $  645,108 | $ 7,434,194 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,029,302
  2032-02-29 | $84,861,270 |    0.058 |    0.000 |    0.058 | $  564,659 | $ 7,487,830 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,002,490
  2032-03-31 | $77,349,197 |    0.058 |    0.000 |    0.058 | $  547,149 | $ 7,512,073 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 5,009,222
  2032-04-30 | $69,791,401 |    0.058 |    0.000 |    0.058 | $  484,581 | $ 7,557,795 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,992,376
  2032-05-31 | $62,200,001 |    0.058 |    0.000 |    0.058 | $  448,218 | $ 7,591,400 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,989,619
  2032-06-30 | $54,563,717 |    0.058 |    0.000 |    0.058 | $  387,725 | $ 7,636,284 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,974,009
  2032-07-31 | $46,892,154 |    0.058 |    0.000 |    0.058 | $  348,251 | $ 7,671,563 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,969,814
  2032-08-31 | $39,179,868 |    0.058 |    0.000 |    0.058 | $  297,889 | $ 7,712,285 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,960,174
  2032-09-30 | $31,423,989 |    0.058 |    0.000 |    0.058 | $  240,546 | $ 7,755,880 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,946,426
  2032-10-31 | $23,630,267 |    0.058 |    0.000 |    0.058 | $  196,343 | $ 7,793,721 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,940,064
  2032-11-30 | $15,793,836 |    0.058 |    0.000 |    0.058 | $  141,131 | $ 7,836,431 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,927,562
  2032-12-31 | $ 7,917,822 |    0.058 |    0.000 |    0.058 | $   93,734 | $ 7,876,014 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,919,749
  2033-01-31 | $         0 |    0.058 |    0.000 |    0.058 | $   42,030 | $ 7,917,822 | $2,500,000 | $   50,000 | $ 1,500,000 | $  900,000 | $ 4,909,851
========================================================================================================================
Scenario: STRESSED - Applied stress: +100bps spread (EBITDA<$200M), -50bps risk-free rates
========================================================================================================================
