================================================================================
LOAN CASHFLOW ANALYSIS: PORT_004
Generated: 2025-09-03 01:55:19
================================================================================
Borrower: Nimbus Retail Group
Sector: Retail (General) | Geography: US
Principal: $60,000,000
Rate Type: fixed
Fixed Rate: 6.75%
Credit Rating: BB-
Default Probability: 5.30%
LTV: 70.0% | DSCR: 1.40x
Prepayment Penalty: 1.50%
Seniority: Senior
Collateral: General Assets

PORTFOLIO METRICS:
IRR (base): 7.43%
IRR (adjusted): 5.94%
MOIC: 1.312x

================================================================================
DETAILED CASHFLOW SCHEDULE
========================================================================================================================
        Date |  Outstanding |  BaseRate |   Spread |    AllIn |   Interest |  Principal |  PrepayAmt |  PrepayPen | DefaultLoss |   Recovery |      NetCF
  2026-10-31 | $32,293,146 |    0.062 |    0.000 |    0.062 | $  221,651 | $   737,046 | $  250,000 | $    3,750 | $   265,000 | $  159,000 | $   606,447
  2026-11-30 | $31,549,183 |    0.062 |    0.000 |    0.062 | $  210,710 | $   743,963 | $  250,000 | $    3,750 | $   265,000 | $  159,000 | $   602,423
  2026-12-31 | $30,803,726 |    0.062 |    0.000 |    0.062 | $  211,671 | $   745,457 | $  250,000 | $    3,750 | $   265,000 | $  159,000 | $   604,878
  2027-01-31 | $30,053,995 |    0.062 |    0.000 |    0.062 | $  206,648 | $   749,731 | $  250,000 | $    3,750 | $   265,000 | $  159,000 | $   604,129
  2027-02-28 | $29,292,404 |    0.062 |    0.000 |    0.062 | $  184,914 | $   761,592 | $  250,000 | $    3,750 | $   265,000 | $  159,000 | $   594,256
  2027-03-31 | $28,534,248 |    0.062 |    0.000 |    0.062 | $  196,464 | $   758,156 | $  250,000 | $    3,750 | $   265,000 | $  159,000 | $   602,370
  2027-04-30 | $27,769,353 |    0.062 |    0.000 |    0.062 | $  186,076 | $   764,895 | $  250,000 | $    3,750 | $   265,000 | $  159,000 | $   598,721
  2027-05-31 | $27,002,545 |    0.062 |    0.000 |    0.062 | $  186,201 | $   766,807 | $  250,000 | $    3,750 | $   265,000 | $  159,000 | $   600,758
  2027-06-30 | $26,229,072 |    0.062 |    0.000 |    0.062 | $  176,038 | $   773,473 | $  250,000 | $    3,750 | $   265,000 | $  159,000 | $   597,261
  2027-07-31 | $25,453,515 |    0.062 |    0.000 |    0.062 | $  175,822 | $   775,557 | $  250,000 | $    3,750 | $   265,000 | $  159,000 | $   599,129
  2027-08-31 | $24,673,511 |    0.062 |    0.000 |    0.062 | $  170,595 | $   780,004 | $  250,000 | $    3,750 | $   265,000 | $  159,000 | $   598,349
  2027-09-30 | $23,886,957 |    0.062 |    0.000 |    0.062 | $  160,774 | $   786,555 | $  250,000 | $    3,750 | $   265,000 | $  159,000 | $   595,079
  2027-10-31 | $23,098,053 |    0.062 |    0.000 |    0.062 | $  160,039 | $   788,904 | $  250,000 | $    3,750 | $   265,000 | $  159,000 | $   596,693
  2027-11-30 | $22,302,677 |    0.062 |    0.000 |    0.062 | $  150,449 | $   795,376 | $  250,000 | $    3,750 | $   265,000 | $  159,000 | $   593,575
  2027-12-31 | $21,504,772 |    0.062 |    0.000 |    0.062 | $  149,363 | $   797,906 | $  250,000 | $    3,750 | $   265,000 | $  159,000 | $   595,019
  2028-01-31 | $20,702,292 |    0.062 |    0.000 |    0.062 | $  143,986 | $   802,480 | $  250,000 | $    3,750 | $   265,000 | $  159,000 | $   594,216
  2028-02-29 | $19,891,711 |    0.062 |    0.000 |    0.062 | $  130,918 | $   810,581 | $  250,000 | $    3,750 | $   265,000 | $  159,000 | $   589,249
  2028-03-31 | $19,080,147 |    0.062 |    0.000 |    0.062 | $  133,117 | $   811,564 | $  250,000 | $    3,750 | $   265,000 | $  159,000 | $   592,431
  2028-04-30 | $18,262,318 |    0.062 |    0.000 |    0.062 | $  124,118 | $   817,829 | $  250,000 | $    3,750 | $   265,000 | $  159,000 | $   589,697
  2028-05-31 | $17,441,494 |    0.062 |    0.000 |    0.062 | $  122,137 | $   820,824 | $  250,000 | $    3,750 | $   265,000 | $  159,000 | $   590,711
  2028-06-30 | $16,614,493 |    0.062 |    0.000 |    0.062 | $  113,379 | $   827,001 | $  250,000 | $    3,750 | $   265,000 | $  159,000 | $   588,130
  2028-07-31 | $15,784,304 |    0.062 |    0.000 |    0.062 | $  111,033 | $   830,189 | $  250,000 | $    3,750 | $   265,000 | $  159,000 | $   588,972
  2028-08-31 | $14,949,356 |    0.062 |    0.000 |    0.062 | $  105,439 | $   834,948 | $  250,000 | $    3,750 | $   265,000 | $  159,000 | $   588,137
  2028-09-30 | $14,108,364 |    0.062 |    0.000 |    0.062 | $   97,047 | $   840,992 | $  250,000 | $    3,750 | $   265,000 | $  159,000 | $   585,788
  2028-10-31 | $13,263,891 |    0.062 |    0.000 |    0.062 | $   94,145 | $   844,474 | $  250,000 | $    3,750 | $   265,000 | $  159,000 | $   586,369
  2028-11-30 | $12,413,466 |    0.062 |    0.000 |    0.062 | $   86,001 | $   850,425 | $  250,000 | $    3,750 | $   265,000 | $  159,000 | $   584,176
  2028-12-31 | $11,559,358 |    0.062 |    0.000 |    0.062 | $   82,724 | $   854,107 | $  250,000 | $    3,750 | $   265,000 | $  159,000 | $   584,582
  2029-01-31 | $10,700,354 |    0.062 |    0.000 |    0.062 | $   76,969 | $   859,004 | $  250,000 | $    3,750 | $   265,000 | $  159,000 | $   583,723
  2029-02-28 | $ 9,833,769 |    0.062 |    0.000 |    0.062 | $   65,241 | $   866,585 | $  250,000 | $    3,750 | $   265,000 | $  159,000 | $   579,576
  2029-03-31 | $ 8,965,122 |    0.062 |    0.000 |    0.062 | $   65,341 | $   868,647 | $  250,000 | $    3,750 | $   265,000 | $  159,000 | $   581,737
  2029-04-30 | $ 8,090,765 |    0.062 |    0.000 |    0.062 | $   57,829 | $   874,357 | $  250,000 | $    3,750 | $   265,000 | $  159,000 | $   579,936
  2029-05-31 | $ 7,212,210 |    0.062 |    0.000 |    0.062 | $   53,596 | $   878,555 | $  250,000 | $    3,750 | $   265,000 | $  159,000 | $   579,901
  2029-06-30 | $ 6,328,044 |    0.062 |    0.000 |    0.062 | $   46,341 | $   884,166 | $  250,000 | $    3,750 | $   265,000 | $  159,000 | $   578,257
  2029-07-31 | $ 5,439,467 |    0.062 |    0.000 |    0.062 | $   41,717 | $   888,577 | $  250,000 | $    3,750 | $   265,000 | $  159,000 | $   578,044
  2029-08-31 | $ 4,545,796 |    0.062 |    0.000 |    0.062 | $   35,730 | $   893,671 | $  250,000 | $    3,750 | $   265,000 | $  159,000 | $   577,151
  2029-09-30 | $ 3,646,669 |    0.062 |    0.000 |    0.062 | $   28,866 | $   899,127 | $  250,000 | $    3,750 | $   265,000 | $  159,000 | $   575,743
  2029-10-31 | $ 2,742,804 |    0.062 |    0.000 |    0.062 | $   23,649 | $   903,865 | $  250,000 | $    3,750 | $   265,000 | $  159,000 | $   575,263
  2029-11-30 | $ 1,833,589 |    0.062 |    0.000 |    0.062 | $   17,051 | $   909,214 | $  250,000 | $    3,750 | $   265,000 | $  159,000 | $   574,015
  2029-12-31 | $   919,415 |    0.062 |    0.000 |    0.062 | $   11,431 | $   914,174 | $  250,000 | $    3,750 | $   265,000 | $  159,000 | $   573,355
  2030-01-31 | $         0 |    0.062 |    0.000 |    0.062 | $    5,271 | $   919,415 | $  250,000 | $    3,750 | $   265,000 | $  159,000 | $   572,436
========================================================================================================================
Scenario: STRESSED - Applied stress: +100bps spread (EBITDA<$200M), -50bps risk-free rates
========================================================================================================================
