================================================================================
LOAN CASHFLOW ANALYSIS: PORT_001
Generated: 2025-09-03 01:55:19
================================================================================
Borrower: Zeta Industrials plc
Sector: Industrials | Geography: UK
Principal: $55,000,000
Rate Type: fixed
Fixed Rate: 6.88%
Credit Rating: BB-
Default Probability: 3.50%
LTV: 70.0% | DSCR: 1.40x
Prepayment Penalty: 1.50%
Seniority: Subordinated
Collateral: Machinery

PORTFOLIO METRICS:
IRR (base): 7.56%
IRR (adjusted): 6.05%
MOIC: 1.271x

================================================================================
DETAILED CASHFLOW SCHEDULE
========================================================================================================================
        Date |  Outstanding |  BaseRate |   Spread |    AllIn |   Interest |  Principal |  PrepayAmt |  PrepayPen | DefaultLoss |   Recovery |      NetCF
  2024-12-31 | $41,231,080 |    0.064 |    0.000 |    0.064 | $  286,214 | $   725,012 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   721,331
  2025-01-31 | $40,501,835 |    0.064 |    0.000 |    0.064 | $  281,252 | $   729,246 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   720,602
  2025-02-28 | $39,758,137 |    0.064 |    0.000 |    0.064 | $  253,364 | $   743,698 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   707,166
  2025-03-31 | $39,020,539 |    0.064 |    0.000 |    0.064 | $  271,170 | $   737,598 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   718,872
  2025-04-30 | $38,275,361 |    0.064 |    0.000 |    0.064 | $  258,768 | $   745,178 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   714,050
  2025-05-31 | $37,529,189 |    0.064 |    0.000 |    0.064 | $  261,021 | $   746,173 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   717,297
  2025-06-30 | $36,775,501 |    0.064 |    0.000 |    0.064 | $  248,841 | $   753,688 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   712,633
  2025-07-31 | $36,020,654 |    0.064 |    0.000 |    0.064 | $  250,754 | $   754,847 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   715,706
  2025-08-31 | $35,261,399 |    0.064 |    0.000 |    0.064 | $  245,587 | $   759,255 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   714,946
  2025-09-30 | $34,494,730 |    0.064 |    0.000 |    0.064 | $  233,746 | $   766,669 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   710,519
  2025-10-31 | $33,726,649 |    0.064 |    0.000 |    0.064 | $  235,143 | $   768,081 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   713,328
  2025-11-30 | $32,951,225 |    0.064 |    0.000 |    0.064 | $  223,530 | $   775,425 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   709,059
  2025-12-31 | $32,174,215 |    0.064 |    0.000 |    0.064 | $  224,578 | $   777,009 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   711,691
  2026-01-31 | $31,392,669 |    0.064 |    0.000 |    0.064 | $  219,259 | $   781,546 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   710,910
  2026-02-28 | $30,598,524 |    0.064 |    0.000 |    0.064 | $  196,163 | $   794,145 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   700,412
  2026-03-31 | $29,808,032 |    0.064 |    0.000 |    0.064 | $  208,474 | $   790,492 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   709,070
  2026-04-30 | $29,010,381 |    0.064 |    0.000 |    0.064 | $  197,446 | $   797,651 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   705,201
  2026-05-31 | $28,210,700 |    0.064 |    0.000 |    0.064 | $  197,604 | $   799,681 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   707,388
  2026-06-30 | $27,403,938 |    0.064 |    0.000 |    0.064 | $  186,814 | $   806,762 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   703,680
  2026-07-31 | $26,594,963 |    0.064 |    0.000 |    0.064 | $  186,608 | $   808,975 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   705,687
  2026-08-31 | $25,781,264 |    0.064 |    0.000 |    0.064 | $  181,070 | $   813,699 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   704,873
  2026-09-30 | $24,960,603 |    0.064 |    0.000 |    0.064 | $  170,642 | $   820,661 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   701,407
  2026-10-31 | $24,137,447 |    0.064 |    0.000 |    0.064 | $  169,883 | $   823,156 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   703,144
  2026-11-30 | $23,307,412 |    0.064 |    0.000 |    0.064 | $  159,701 | $   830,035 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   699,840
  2026-12-31 | $22,474,689 |    0.064 |    0.000 |    0.064 | $  158,568 | $   832,723 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   701,395
  2027-01-31 | $21,637,104 |    0.064 |    0.000 |    0.064 | $  152,868 | $   837,585 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   700,557
  2027-02-28 | $20,789,039 |    0.064 |    0.000 |    0.064 | $  134,903 | $   848,065 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   693,071
  2027-03-31 | $19,941,871 |    0.064 |    0.000 |    0.064 | $  141,330 | $   847,168 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   698,602
  2027-04-30 | $19,088,043 |    0.064 |    0.000 |    0.064 | $  131,773 | $   853,828 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   695,706
  2027-05-31 | $18,231,030 |    0.064 |    0.000 |    0.064 | $  129,687 | $   857,013 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   696,804
  2027-06-30 | $17,367,447 |    0.064 |    0.000 |    0.064 | $  120,385 | $   863,583 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   694,072
  2027-07-31 | $16,500,475 |    0.064 |    0.000 |    0.064 | $  117,910 | $   866,972 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   694,986
  2027-08-31 | $15,628,440 |    0.064 |    0.000 |    0.064 | $  111,975 | $   872,035 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   694,114
  2027-09-30 | $14,749,976 |    0.064 |    0.000 |    0.064 | $  103,061 | $   878,464 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   691,630
  2027-10-31 | $13,867,808 |    0.064 |    0.000 |    0.064 | $   99,994 | $   882,168 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   692,266
  2027-11-30 | $12,979,307 |    0.064 |    0.000 |    0.064 | $   91,342 | $   888,501 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   689,947
  2027-12-31 | $12,086,889 |    0.064 |    0.000 |    0.064 | $   87,874 | $   892,419 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   690,397
  2028-01-31 | $11,189,259 |    0.064 |    0.000 |    0.064 | $   81,765 | $   897,630 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   689,499
  2028-02-29 | $10,284,503 |    0.064 |    0.000 |    0.064 | $   71,404 | $   904,756 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   686,264
  2028-03-31 | $ 9,376,527 |    0.064 |    0.000 |    0.064 | $   69,428 | $   907,976 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   687,509
  2028-04-30 | $ 8,462,470 |    0.064 |    0.000 |    0.064 | $   61,446 | $   914,056 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   685,607
  2028-05-31 | $ 7,543,944 |    0.064 |    0.000 |    0.064 | $   56,957 | $   918,526 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   685,587
  2028-06-30 | $ 6,619,443 |    0.064 |    0.000 |    0.064 | $   49,248 | $   924,501 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   683,853
  2028-07-31 | $ 5,690,245 |    0.064 |    0.000 |    0.064 | $   44,341 | $   929,199 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   683,644
  2028-08-31 | $ 4,755,621 |    0.064 |    0.000 |    0.064 | $   37,981 | $   934,624 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   682,710
  2028-09-30 | $ 3,815,185 |    0.064 |    0.000 |    0.064 | $   30,688 | $   940,436 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   681,228
  2028-10-31 | $ 2,869,702 |    0.064 |    0.000 |    0.064 | $   25,147 | $   945,483 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   680,734
  2028-11-30 | $ 1,918,520 |    0.064 |    0.000 |    0.064 | $   18,134 | $   951,182 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   679,421
  2028-12-31 | $   962,052 |    0.064 |    0.000 |    0.064 | $   12,164 | $   956,467 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   678,736
  2029-01-31 | $         0 |    0.064 |    0.000 |    0.064 | $    5,617 | $   962,052 | $  229,167 | $    3,437 | $   160,417 | $   96,250 | $   677,774
========================================================================================================================
Scenario: STRESSED - Applied stress: +100bps spread (EBITDA<$200M), -50bps risk-free rates
========================================================================================================================
